Feature ID	Type	Contig	Start	Stop	Length (bp)	Function	Subsystems	Begin	End	Region
fig|1404.869.peg.2651	CDS	NZ_JBBJSQ010000003.1	502721	502560	162	hypothetical protein	- none -	502560	502721	
fig|1404.869.peg.2652	CDS	NZ_JBBJSQ010000003.1	503043	502843	201	hypothetical protein	- none -	502843	503043	
fig|1404.869.peg.2653	CDS	NZ_JBBJSQ010000003.1	504503	503148	1356	KtrCD potassium uptake system, integral membrane component KtrD	- none -	503148	504503	
fig|1404.869.peg.2654	CDS	NZ_JBBJSQ010000003.1	504930	504712	219	hypothetical protein	- none -	504712	504930	
fig|1404.869.peg.2655	CDS	NZ_JBBJSQ010000003.1	506152	505052	1101	Polyhydroxyalkanoic acid synthase	Polyhydroxybutyrate metabolism	505052	506152	
fig|1404.869.peg.2656	CDS	NZ_JBBJSQ010000003.1	506960	506217	744	Acetoacetyl-CoA reductase (EC 1.1.1.36)	Acetyl-CoA fermentation to Butyrate, Lysine fermentation, Polyhydroxybutyrate metabolism, Serine-glyoxylate cycle	506217	506960	
fig|1404.869.peg.2657	CDS	NZ_JBBJSQ010000003.1	507641	507042	600	polyhydroxyalkanoate synthesis repressor PhaR	Polyhydroxybutyrate metabolism, Serine-glyoxylate cycle	507042	507641	
fig|1404.869.peg.2658	CDS	NZ_JBBJSQ010000003.1	507994	507875	120	hypothetical protein	- none -	507875	507994	
fig|1404.869.peg.2659	CDS	NZ_JBBJSQ010000003.1	507995	508474	480	PhaQ: a PHB-responsive repressor controlling expression of phaP and phaQ	- none -	507995	508474	
fig|1404.869.peg.2660	CDS	NZ_JBBJSQ010000003.1	508643	509155	513	hypothetical protein	- none -	508643	509155	
fig|1404.869.peg.2661	CDS	NZ_JBBJSQ010000003.1	509303	509500	198	Small, acid-soluble spore protein D	- none -	509303	509500	
fig|1404.869.peg.2662	CDS	NZ_JBBJSQ010000003.1	510262	509552	711	RNA polymerase heat shock sigma factor SigI	Transcription initiation, bacterial sigma factors	509552	510262	
fig|1404.869.peg.2663	CDS	NZ_JBBJSQ010000003.1	511449	510634	816	Uncharacterized membrane protein YkoY	- none -	510634	511449	
fig|1404.869.peg.2664	CDS	NZ_JBBJSQ010000003.1	514740	511717	3024	hypothetical protein	- none -	511717	514740	
fig|1404.869.peg.2665	CDS	NZ_JBBJSQ010000003.1	515643	514900	744	Transcriptional regulator	- none -	514900	515643	
fig|1404.869.peg.2666	CDS	NZ_JBBJSQ010000003.1	518050	516395	1656	Alkaline phosphatase (EC 3.1.3.1)	Phosphate metabolism	516395	518050	
fig|1404.869.peg.2667	CDS	NZ_JBBJSQ010000003.1	518208	519773	1566	Nutrient germinant receptor inner membrane subunit A (GerKA/GerAA/GerBA)	- none -	518208	519773	
fig|1404.869.peg.2668	CDS	NZ_JBBJSQ010000003.1	519788	520873	1086	Nutrient germinant receptor hydrophilic subunit C (GerKC/GerAC/GerBC)	- none -	519788	520873	
fig|1404.869.peg.2669	CDS	NZ_JBBJSQ010000003.1	520886	522010	1125	Nutrient germinant receptor inner membrane subunit B (GerKB/GerAB/GerBB)	- none -	520886	522010	
fig|1404.869.peg.2670	CDS	NZ_JBBJSQ010000003.1	522998	522036	963	Peptide-methionine (S)-S-oxide reductase MsrA (EC 1.8.4.11) / Peptide-methionine (R)-S-oxide reductase MsrB (EC 1.8.4.12)	- none -	522036	522998	
fig|1404.869.peg.2671	CDS	NZ_JBBJSQ010000003.1	523580	523152	429	Uncharacterized transcriptional regulator YpoP, MarR family	- none -	523152	523580	
fig|1404.869.peg.2672	CDS	NZ_JBBJSQ010000003.1	524283	523783	501	Chromosome-anchoring protein RacA	- none -	523783	524283	
fig|1404.869.peg.2673	CDS	NZ_JBBJSQ010000003.1	524765	524421	345	hypothetical protein	- none -	524421	524765	
fig|1404.869.peg.2674	CDS	NZ_JBBJSQ010000003.1	525208	524738	471	hypothetical protein	- none -	524738	525208	
fig|1404.869.peg.2675	CDS	NZ_JBBJSQ010000003.1	526589	525423	1167	hypothetical protein	- none -	525423	526589	
fig|1404.869.peg.2676	CDS	NZ_JBBJSQ010000003.1	527328	526591	738	Efflux ABC transporter, ATP-binding protein	- none -	526591	527328	
fig|1404.869.peg.2677	CDS	NZ_JBBJSQ010000003.1	527504	528202	699	hypothetical protein	- none -	527504	528202	
fig|1404.869.peg.2678	CDS	NZ_JBBJSQ010000003.1	528220	529170	951	hypothetical protein	- none -	528220	529170	
fig|1404.869.peg.2679	CDS	NZ_JBBJSQ010000003.1	529390	530691	1302	Guanine/hypoxanthine permease PbuO	- none -	529390	530691	
fig|1404.869.peg.2680	CDS	NZ_JBBJSQ010000003.1	530926	530723	204	hypothetical protein	- none -	530723	530926	
fig|1404.869.peg.2681	CDS	NZ_JBBJSQ010000003.1	531092	532261	1170	Uncharacterized MFS-type transporter	- none -	531092	532261	
fig|1404.869.peg.2682	CDS	NZ_JBBJSQ010000003.1	533005	532559	447	hypothetical protein	- none -	532559	533005	
fig|1404.869.peg.2683	CDS	NZ_JBBJSQ010000003.1	533126	533560	435	hypothetical protein	- none -	533126	533560	
fig|1404.869.peg.2684	CDS	NZ_JBBJSQ010000003.1	533714	534511	798	hypothetical protein	- none -	533714	534511	
fig|1404.869.peg.2685	CDS	NZ_JBBJSQ010000003.1	536152	534530	1623	Arginine utilization protein RocB	Arginine and Ornithine Degradation	534530	536152	
fig|1404.869.peg.2686	CDS	NZ_JBBJSQ010000003.1	536447	536313	135	hypothetical protein	- none -	536313	536447	
fig|1404.869.peg.2687	CDS	NZ_JBBJSQ010000003.1	536855	536613	243	hypothetical protein	- none -	536613	536855	
fig|1404.869.peg.2688	CDS	NZ_JBBJSQ010000003.1	538242	537088	1155	Uncharacterized amidohydrolase YxeP	- none -	537088	538242	
fig|1404.869.peg.2689	CDS	NZ_JBBJSQ010000003.1	538796	538290	507	Acetyltransferase, GNAT family	- none -	538290	538796	
fig|1404.869.peg.2690	CDS	NZ_JBBJSQ010000003.1	539237	538995	243	hypothetical protein	- none -	538995	539237	
fig|1404.869.peg.2691	CDS	NZ_JBBJSQ010000003.1	539491	540243	753	Putative predicted metal-dependent hydrolase	Restriction-Modification System	539491	540243	
fig|1404.869.peg.2692	CDS	NZ_JBBJSQ010000003.1	540863	540456	408	hypothetical protein	- none -	540456	540863	
fig|1404.869.peg.2693	CDS	NZ_JBBJSQ010000003.1	541026	541454	429	hypothetical protein	- none -	541026	541454	
fig|1404.869.peg.2694	CDS	NZ_JBBJSQ010000003.1	542114	542449	336	hypothetical protein	- none -	542114	542449	
fig|1404.869.peg.2695	CDS	NZ_JBBJSQ010000003.1	542654	543205	552	Signal peptidase I (EC 3.4.21.89)	CBSS-176299.4.peg.1292, Signal peptidase	542654	543205	
fig|1404.869.peg.2696	CDS	NZ_JBBJSQ010000003.1	543688	543242	447	hypothetical protein	- none -	543242	543688	
fig|1404.869.peg.2697	CDS	NZ_JBBJSQ010000003.1	543830	544705	876	LacX protein, plasmid	- none -	543830	544705	
fig|1404.869.peg.2698	CDS	NZ_JBBJSQ010000003.1	545721	544855	867	Butirosin biosynthesis protein BtrG	- none -	544855	545721	
fig|1404.869.peg.2699	CDS	NZ_JBBJSQ010000003.1	546125	545727	399	Uncharacterized protein YaeR with similarity to glyoxylase family	- none -	545727	546125	
fig|1404.869.peg.2700	CDS	NZ_JBBJSQ010000003.1	546273	546473	201	hypothetical protein	- none -	546273	546473	
fig|1404.869.peg.2701	CDS	NZ_JBBJSQ010000003.1	546701	547066	366	transcriptional activator	- none -	546701	547066	
fig|1404.869.peg.2702	CDS	NZ_JBBJSQ010000003.1	547126	548481	1356	Hemolysins and related proteins containing CBS domains	- none -	547126	548481	
fig|1404.869.peg.2703	CDS	NZ_JBBJSQ010000003.1	549243	548533	711	Efflux ABC transporter, ATP-binding protein	- none -	548533	549243	
fig|1404.869.peg.2704	CDS	NZ_JBBJSQ010000003.1	550382	549240	1143	hypothetical protein	- none -	549240	550382	
fig|1404.869.peg.2705	CDS	NZ_JBBJSQ010000003.1	551602	550379	1224	ABC transporter, ATP-binding protein	- none -	550379	551602	
fig|1404.869.peg.2706	CDS	NZ_JBBJSQ010000003.1	553311	551617	1695	hypothetical protein	- none -	551617	553311	
fig|1404.869.peg.2707	CDS	NZ_JBBJSQ010000003.1	553824	554141	318	hypothetical protein	- none -	553824	554141	
fig|1404.869.peg.2708	CDS	NZ_JBBJSQ010000003.1	554517	554200	318	hypothetical protein	- none -	554200	554517	
fig|1404.869.peg.2709	CDS	NZ_JBBJSQ010000003.1	554971	554597	375	hypothetical protein	- none -	554597	554971	
fig|1404.869.peg.2710	CDS	NZ_JBBJSQ010000004.1	1	90	90	Glucose 1-dehydrogenase (EC 1.1.1.47)	D-gluconate and ketogluconates metabolism	1	90	
fig|1404.869.peg.2711	CDS	NZ_JBBJSQ010000004.1	235	1224	990	Uncharacterized protein YeaA	- none -	235	1224	
fig|1404.869.peg.2712	CDS	NZ_JBBJSQ010000004.1	2327	1563	765	hypothetical protein	- none -	1563	2327	
fig|1404.869.peg.2713	CDS	NZ_JBBJSQ010000004.1	4052	2472	1581	hypothetical protein	- none -	2472	4052	
fig|1404.869.peg.2714	CDS	NZ_JBBJSQ010000004.1	4123	4266	144	6-phospho-beta-glucosidase (EC 3.2.1.86)	- none -	4123	4266	
fig|1404.869.peg.2715	CDS	NZ_JBBJSQ010000004.1	5167	4349	819	Histidinol-phosphatase (EC 3.1.3.15)	Histidine Biosynthesis	4349	5167	
fig|1404.869.peg.2716	CDS	NZ_JBBJSQ010000004.1	5243	5416	174	hypothetical protein	- none -	5243	5416	
fig|1404.869.peg.2717	CDS	NZ_JBBJSQ010000004.1	6008	6397	390	hypothetical protein	- none -	6008	6397	
fig|1404.869.peg.2718	CDS	NZ_JBBJSQ010000004.1	6755	7639	885	LysR family transcriptional regulator Bsu YybE	- none -	6755	7639	
fig|1404.869.peg.2719	CDS	NZ_JBBJSQ010000004.1	8229	7672	558	Putative DNA-binding protein	- none -	7672	8229	
fig|1404.869.peg.2720	CDS	NZ_JBBJSQ010000004.1	8578	8892	315	DNA base-flipping protein	- none -	8578	8892	
fig|1404.869.peg.2721	CDS	NZ_JBBJSQ010000004.1	9838	9221	618	L-lysine permease	- none -	9221	9838	
fig|1404.869.peg.2722	CDS	NZ_JBBJSQ010000004.1	9976	10521	546	Transcriptional regulator, MerR family	Cobalt-zinc-cadmium resistance	9976	10521	
fig|1404.869.peg.2723	CDS	NZ_JBBJSQ010000004.1	10693	11625	933	Class A beta-lactamase (EC 3.5.2.6)	- none -	10693	11625	
fig|1404.869.peg.2724	CDS	NZ_JBBJSQ010000004.1	11724	11987	264	Uncharacterized protein YhjA	- none -	11724	11987	
fig|1404.869.peg.2725	CDS	NZ_JBBJSQ010000004.1	12233	13630	1398	Cytosine/purine/uracil/thiamine/allantoin permease family protein	Purine Utilization	12233	13630	
fig|1404.869.peg.2726	CDS	NZ_JBBJSQ010000004.1	13818	13967	150	hypothetical protein	- none -	13818	13967	
fig|1404.869.peg.2727	CDS	NZ_JBBJSQ010000004.1	15487	14048	1440	6-phospho-beta-glucosidase (EC 3.2.1.86)	- none -	14048	15487	
fig|1404.869.peg.2728	CDS	NZ_JBBJSQ010000004.1	15614	15501	114	hypothetical protein	- none -	15501	15614	
fig|1404.869.peg.2729	CDS	NZ_JBBJSQ010000004.1	15772	16482	711	Transcriptional regulator, GntR family	- none -	15772	16482	
fig|1404.869.peg.2730	CDS	NZ_JBBJSQ010000004.1	16644	16835	192	hypothetical protein	- none -	16644	16835	
fig|1404.869.peg.2731	CDS	NZ_JBBJSQ010000004.1	16859	17350	492	Acetyltransferase, GNAT family	- none -	16859	17350	
fig|1404.869.peg.2732	CDS	NZ_JBBJSQ010000004.1	17869	17450	420	hypothetical protein	- none -	17450	17869	
fig|1404.869.peg.2733	CDS	NZ_JBBJSQ010000004.1	21072	18037	3036	hypothetical protein	- none -	18037	21072	
fig|1404.869.peg.2734	CDS	NZ_JBBJSQ010000004.1	22119	21226	894	Permease of the drug/metabolite transporter (DMT) superfamily	- none -	21226	22119	
fig|1404.869.peg.2735	CDS	NZ_JBBJSQ010000004.1	22234	23106	873	Transcriptional regulator STM2281, LysR family	- none -	22234	23106	
fig|1404.869.peg.2736	CDS	NZ_JBBJSQ010000004.1	23237	24016	780	Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	Fatty Acid Biosynthesis FASII	23237	24016	
fig|1404.869.peg.2737	CDS	NZ_JBBJSQ010000004.1	24265	24582	318	hypothetical protein	- none -	24265	24582	
fig|1404.869.peg.2738	CDS	NZ_JBBJSQ010000004.1	24912	25271	360	hypothetical protein	- none -	24912	25271	
fig|1404.869.peg.2739	CDS	NZ_JBBJSQ010000004.1	25261	25521	261	Uncharacterized protein YrkD	- none -	25261	25521	
fig|1404.869.peg.2740	CDS	NZ_JBBJSQ010000004.1	25614	25841	228	UPF0033 protein YrkI	- none -	25614	25841	
fig|1404.869.peg.2741	CDS	NZ_JBBJSQ010000004.1	25888	26370	483	Uncharacterized protein YrkE	- none -	25888	26370	
fig|1404.869.peg.2742	CDS	NZ_JBBJSQ010000004.1	26398	26754	357	Rhodanese-like domain protein	- none -	26398	26754	
fig|1404.869.peg.2743	CDS	NZ_JBBJSQ010000004.1	26777	27073	297	Rhodanese-like domain protein	- none -	26777	27073	
fig|1404.869.peg.2744	CDS	NZ_JBBJSQ010000004.1	27127	27678	552	UPF0033 protein YrkF	- none -	27127	27678	
fig|1404.869.peg.2745	CDS	NZ_JBBJSQ010000004.1	27741	28868	1128	MBL-fold metallo-hydrolase superfamily	- none -	27741	28868	
fig|1404.869.peg.2746	CDS	NZ_JBBJSQ010000004.1	28893	29117	225	UPF0033 protein YrkI	- none -	28893	29117	
fig|1404.869.peg.2747	CDS	NZ_JBBJSQ010000004.1	29188	29964	777	UPF0721 transmembrane protein YrkJ	- none -	29188	29964	
fig|1404.869.peg.2748	CDS	NZ_JBBJSQ010000004.1	30181	30005	177	hypothetical protein	- none -	30005	30181	
fig|1404.869.peg.2749	CDS	NZ_JBBJSQ010000004.1	30651	31853	1203	Aspartate aminotransferase (AspB-4) (EC 2.6.1.1)	- none -	30651	31853	
fig|1404.869.peg.2750	CDS	NZ_JBBJSQ010000004.1	31859	32458	600	Dienelactone hydrolase family protein	- none -	31859	32458	
fig|1404.869.peg.2751	CDS	NZ_JBBJSQ010000004.1	32569	33183	615	Acetyltransferase, GNAT family	- none -	32569	33183	
fig|1404.869.peg.2752	CDS	NZ_JBBJSQ010000004.1	35178	33232	1947	Bacitracin export permease protein BceB	Bacitracin Stress Response	33232	35178	
fig|1404.869.peg.2753	CDS	NZ_JBBJSQ010000004.1	35929	35168	762	Bacitracin export ATP-binding protein BceA	Bacitracin Stress Response	35168	35929	
fig|1404.869.peg.2754	CDS	NZ_JBBJSQ010000004.1	37034	36030	1005	Two-component sensor histidine kinase BceS	Bacitracin Stress Response	36030	37034	
fig|1404.869.peg.2755	CDS	NZ_JBBJSQ010000004.1	37725	37027	699	Two-component response regulator BceR	Bacitracin Stress Response	37027	37725	
fig|1404.869.peg.2756	CDS	NZ_JBBJSQ010000004.1	37890	38804	915	Zinc-type alcohol dehydrogenase-like protein	- none -	37890	38804	
fig|1404.869.peg.2757	CDS	NZ_JBBJSQ010000004.1	40071	38851	1221	Acyl-CoA dehydrogenase (EC 1.3.8.1), Mycobacterial subgroup FadE16	- none -	38851	40071	
fig|1404.869.peg.2758	CDS	NZ_JBBJSQ010000004.1	41187	40114	1074	Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases; sulfonate monooxygenase	- none -	40114	41187	
fig|1404.869.peg.2759	CDS	NZ_JBBJSQ010000004.1	41632	42900	1269	Putative monooxygenase MoxC	- none -	41632	42900	
fig|1404.869.peg.2760	CDS	NZ_JBBJSQ010000004.1	42962	44146	1185	N-acyl-L-amino acid amidohydrolase (EC 3.5.1.14)	- none -	42962	44146	
fig|1404.869.peg.2761	CDS	NZ_JBBJSQ010000004.1	45016	44552	465	hypothetical protein	- none -	44552	45016	
fig|1404.869.peg.2762	CDS	NZ_JBBJSQ010000004.1	45119	45661	543	Acetyltransferase TM0577	- none -	45119	45661	
fig|1404.869.peg.2763	CDS	NZ_JBBJSQ010000004.1	47208	45766	1443	Uncharacterized MFS-type transporter	- none -	45766	47208	
fig|1404.869.peg.2764	CDS	NZ_JBBJSQ010000004.1	47700	49298	1599	putative oxidoreductase (AsfA-like), putative L-aspartate oxidase( EC:1.4.3.16 )	- none -	47700	49298	
fig|1404.869.peg.2765	CDS	NZ_JBBJSQ010000004.1	49298	49627	330	Ferredoxin	Soluble cytochromes and functionally related electron carriers	49298	49627	
fig|1404.869.peg.2766	CDS	NZ_JBBJSQ010000004.1	51050	49662	1389	Putative hydrolase	- none -	49662	51050	
fig|1404.869.peg.2767	CDS	NZ_JBBJSQ010000004.1	51213	52823	1611	Gamma-glutamyltranspeptidase (EC 2.3.2.2) @ Glutathione hydrolase (EC 3.4.19.13)	Poly-gamma-glutamate biosynthesis	51213	52823	
fig|1404.869.peg.2768	CDS	NZ_JBBJSQ010000004.1	53121	53621	501	hypothetical protein	- none -	53121	53621	
fig|1404.869.peg.2769	CDS	NZ_JBBJSQ010000004.1	53660	54271	612	hypothetical protein	- none -	53660	54271	
fig|1404.869.peg.2770	CDS	NZ_JBBJSQ010000004.1	54639	54301	339	hypothetical protein	- none -	54301	54639	
fig|1404.869.peg.2771	CDS	NZ_JBBJSQ010000004.1	54864	55046	183	hypothetical protein	- none -	54864	55046	
fig|1404.869.peg.2772	CDS	NZ_JBBJSQ010000004.1	55079	55279	201	hypothetical protein	- none -	55079	55279	
fig|1404.869.peg.2773	CDS	NZ_JBBJSQ010000004.1	55370	55708	339	Protein PhnA	- none -	55370	55708	
fig|1404.869.peg.2774	CDS	NZ_JBBJSQ010000004.1	55910	57154	1245	Proton/glutamate symporter @ Proton/aspartate symporter	- none -	55910	57154	
fig|1404.869.peg.2775	CDS	NZ_JBBJSQ010000004.1	57191	57307	117	hypothetical protein	- none -	57191	57307	
fig|1404.869.peg.2776	CDS	NZ_JBBJSQ010000004.1	57353	57832	480	Uncharacterized protein YybC	- none -	57353	57832	
fig|1404.869.peg.2777	CDS	NZ_JBBJSQ010000004.1	58729	57860	870	LysR-family transcriptional regulator BAS3297	- none -	57860	58729	
fig|1404.869.peg.2778	CDS	NZ_JBBJSQ010000004.1	58839	60059	1221	Uncharacterized MFS-type transporter	- none -	58839	60059	
fig|1404.869.peg.2779	CDS	NZ_JBBJSQ010000004.1	60168	60653	486	Heat induced stress protein YflT	- none -	60168	60653	
fig|1404.869.peg.2780	CDS	NZ_JBBJSQ010000004.1	61096	61356	261	Gas vesicle protein GvpA	- none -	61096	61356	
fig|1404.869.peg.2781	CDS	NZ_JBBJSQ010000004.1	61417	61893	477	Gas vesicle protein GvpP	- none -	61417	61893	
fig|1404.869.peg.2782	CDS	NZ_JBBJSQ010000004.1	61919	62392	474	Gas vesicle protein GvpQ	- none -	61919	62392	
fig|1404.869.peg.2783	CDS	NZ_JBBJSQ010000004.1	62412	62678	267	Gas vesicle protein GvpA	- none -	62412	62678	
fig|1404.869.peg.2784	CDS	NZ_JBBJSQ010000004.1	62754	63020	267	Gas vesicle protein GvpO	- none -	62754	63020	
fig|1404.869.peg.2785	CDS	NZ_JBBJSQ010000004.1	63049	63975	927	Gas vesicle protein GvpN	- none -	63049	63975	
fig|1404.869.peg.2786	CDS	NZ_JBBJSQ010000004.1	63990	64757	768	Gas vesicle protein GvpF	- none -	63990	64757	
fig|1404.869.peg.2787	CDS	NZ_JBBJSQ010000004.1	64759	65025	267	Gas vesicle protein GvpG	- none -	64759	65025	
fig|1404.869.peg.2788	CDS	NZ_JBBJSQ010000004.1	65026	65835	810	Gas vesicle protein GvpL	- none -	65026	65835	
fig|1404.869.peg.2789	CDS	NZ_JBBJSQ010000004.1	65853	66140	288	Gas vesicle protein GvpM	- none -	65853	66140	
fig|1404.869.peg.2790	CDS	NZ_JBBJSQ010000004.1	66094	66378	285	Gas vesicle protein GvpK	- none -	66094	66378	
fig|1404.869.peg.2791	CDS	NZ_JBBJSQ010000004.1	66400	66702	303	Gas vesicle protein GvpJ	- none -	66400	66702	
fig|1404.869.peg.2792	CDS	NZ_JBBJSQ010000004.1	66739	67623	885	Gas vesicle protein GvpT	- none -	66739	67623	
fig|1404.869.peg.2793	CDS	NZ_JBBJSQ010000004.1	67647	68063	417	Gas vesicle synthesis GvpU	- none -	67647	68063	
fig|1404.869.peg.2794	CDS	NZ_JBBJSQ010000004.1	68993	68094	900	Uncharacterized transcriptional regulator YdeC, AraC family	- none -	68094	68993	
fig|1404.869.peg.2795	CDS	NZ_JBBJSQ010000004.1	69102	70022	921	Uncharacterized transporter YdeD, EamA family	- none -	69102	70022	
fig|1404.869.peg.2796	CDS	NZ_JBBJSQ010000004.1	70272	70057	216	hypothetical protein	- none -	70057	70272	
fig|1404.869.peg.2797	CDS	NZ_JBBJSQ010000004.1	70546	71481	936	Putative oxidoreductase SCO7655	- none -	70546	71481	
fig|1404.869.peg.2798	CDS	NZ_JBBJSQ010000004.1	71678	71565	114	hypothetical protein	- none -	71565	71678	
fig|1404.869.peg.2799	CDS	NZ_JBBJSQ010000004.1	71844	72227	384	Transcriptional regulator, MerR family	Cobalt-zinc-cadmium resistance	71844	72227	
fig|1404.869.peg.2800	CDS	NZ_JBBJSQ010000004.1	72248	72694	447	Acetyltransferase, GNAT family	- none -	72248	72694	
fig|1404.869.peg.2801	CDS	NZ_JBBJSQ010000004.1	73155	73009	147	hypothetical protein	- none -	73009	73155	
fig|1404.869.peg.2802	CDS	NZ_JBBJSQ010000004.1	73672	73977	306	hypothetical protein	- none -	73672	73977	
fig|1404.869.peg.2803	CDS	NZ_JBBJSQ010000004.1	74434	75642	1209	Putative oxidoreductase	- none -	74434	75642	
fig|1404.869.peg.2804	CDS	NZ_JBBJSQ010000004.1	75721	76293	573	Ribosomal-protein-S5p-alanine acetyltransferase (EC 2.3.1.128)	- none -	75721	76293	
fig|1404.869.peg.2805	CDS	NZ_JBBJSQ010000004.1	76374	77510	1137	Histidine kinase	- none -	76374	77510	
fig|1404.869.peg.2806	CDS	NZ_JBBJSQ010000004.1	78341	77568	774	hypothetical protein	- none -	77568	78341	
fig|1404.869.peg.2807	CDS	NZ_JBBJSQ010000004.1	78533	78877	345	Uncharacterized protein YunG	- none -	78533	78877	
fig|1404.869.peg.2808	CDS	NZ_JBBJSQ010000004.1	78892	79773	882	Phenazine biosynthesis protein PhzF like	- none -	78892	79773	
fig|1404.869.peg.2809	CDS	NZ_JBBJSQ010000004.1	79937	80611	675	Two-component response regulator colocalized with HrtAB transporter	Heme, hemin uptake and utilization systems in GramPositives	79937	80611	
fig|1404.869.peg.2810	CDS	NZ_JBBJSQ010000004.1	80608	81990	1383	Sensor histidine kinase colocalized with HrtAB transporter	Heme, hemin uptake and utilization systems in GramPositives	80608	81990	
fig|1404.869.peg.2811	CDS	NZ_JBBJSQ010000004.1	82063	83148	1086	Heme efflux system permease HrtB	Heme, hemin uptake and utilization systems in GramPositives	82063	83148	
fig|1404.869.peg.2812	CDS	NZ_JBBJSQ010000004.1	83148	83843	696	Heme efflux system ATPase HrtA	Heme, hemin uptake and utilization systems in GramPositives	83148	83843	
fig|1404.869.peg.2813	CDS	NZ_JBBJSQ010000004.1	83865	83993	129	hypothetical protein	- none -	83865	83993	
fig|1404.869.peg.2814	CDS	NZ_JBBJSQ010000004.1	84209	84661	453	hypothetical protein	- none -	84209	84661	
fig|1404.869.peg.2815	CDS	NZ_JBBJSQ010000004.1	84673	85245	573	hypothetical protein; putative Shikimate kinase	- none -	84673	85245	
fig|1404.869.peg.2816	CDS	NZ_JBBJSQ010000004.1	85238	85627	390	Glyoxalase/bleomycin resistance family metalloprotein	- none -	85238	85627	
fig|1404.869.peg.2817	CDS	NZ_JBBJSQ010000004.1	85726	86325	600	Acetyltransferase	- none -	85726	86325	
fig|1404.869.peg.2818	CDS	NZ_JBBJSQ010000004.1	86494	86853	360	hypothetical protein	- none -	86494	86853	
fig|1404.869.peg.2819	CDS	NZ_JBBJSQ010000004.1	87039	86869	171	hypothetical protein	- none -	86869	87039	
fig|1404.869.peg.2820	CDS	NZ_JBBJSQ010000004.1	87293	88795	1503	Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)	Pentose phosphate pathway	87293	88795	
fig|1404.869.peg.2821	CDS	NZ_JBBJSQ010000004.1	88824	90818	1995	Transketolase (EC 2.2.1.1)	Pentose phosphate pathway	88824	90818	
fig|1404.869.peg.2822	CDS	NZ_JBBJSQ010000004.1	90849	91742	894	6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)	D-gluconate and ketogluconates metabolism, Pentose phosphate pathway	90849	91742	
fig|1404.869.peg.2823	CDS	NZ_JBBJSQ010000004.1	91792	92460	669	Transaldolase (EC 2.2.1.2)	Fructose utilization, Pentose phosphate pathway	91792	92460	
fig|1404.869.peg.2824	CDS	NZ_JBBJSQ010000004.1	92539	93024	486	hypothetical protein	- none -	92539	93024	
fig|1404.869.peg.2825	CDS	NZ_JBBJSQ010000004.1	93148	93026	123	hypothetical protein	- none -	93026	93148	
fig|1404.869.peg.2826	CDS	NZ_JBBJSQ010000004.1	93867	93472	396	hypothetical protein	- none -	93472	93867	
fig|1404.869.peg.2827	CDS	NZ_JBBJSQ010000004.1	94171	95451	1281	hypothetical protein	- none -	94171	95451	
fig|1404.869.peg.2828	CDS	NZ_JBBJSQ010000004.1	95474	96130	657	hypothetical protein	- none -	95474	96130	
fig|1404.869.peg.2829	CDS	NZ_JBBJSQ010000004.1	96285	96878	594	hypothetical protein	- none -	96285	96878	
fig|1404.869.peg.2830	CDS	NZ_JBBJSQ010000004.1	97263	96919	345	hypothetical protein	- none -	96919	97263	
fig|1404.869.peg.2831	CDS	NZ_JBBJSQ010000004.1	97849	97427	423	hypothetical protein	- none -	97427	97849	
fig|1404.869.peg.2832	CDS	NZ_JBBJSQ010000004.1	98454	97990	465	hypothetical protein	- none -	97990	98454	
fig|1404.869.peg.2833	CDS	NZ_JBBJSQ010000004.1	99863	98484	1380	Uncharacterized iron-regulated membrane protein; Iron-uptake factor PiuB	- none -	98484	99863	
fig|1404.869.peg.2834	CDS	NZ_JBBJSQ010000004.1	100639	99998	642	Two-component transcriptional response regulator, NarL/FixJ family	- none -	99998	100639	
fig|1404.869.peg.2835	CDS	NZ_JBBJSQ010000004.1	101461	100640	822	Two-component system sensor histidine kinase	- none -	100640	101461	
fig|1404.869.peg.2836	CDS	NZ_JBBJSQ010000004.1	101685	102518	834	Uncharacterized transcriptional regulator YbfI, AraC family	- none -	101685	102518	
fig|1404.869.peg.2837	CDS	NZ_JBBJSQ010000004.1	102546	103175	630	Uncharacterized membrane protein YrhP	- none -	102546	103175	
fig|1404.869.peg.2838	CDS	NZ_JBBJSQ010000004.1	103590	103228	363	hypothetical protein	- none -	103228	103590	
fig|1404.869.peg.2839	CDS	NZ_JBBJSQ010000004.1	103810	104058	249	Protein CotJA	- none -	103810	104058	
fig|1404.869.peg.2840	CDS	NZ_JBBJSQ010000004.1	104055	104315	261	Polypeptide composition of the spore coat protein CotJB	- none -	104055	104315	
fig|1404.869.peg.2841	CDS	NZ_JBBJSQ010000004.1	104337	104906	570	Manganese catalase (EC 1.11.1.6) => Spore coat protein CotJC	- none -	104337	104906	
fig|1404.869.peg.2842	CDS	NZ_JBBJSQ010000004.1	105345	104977	369	Cytochrome P-450:NADPH-P-450 reductase	- none -	104977	105345	
