Feature ID	Type	Contig	Start	Stop	Length (bp)	Function	Subsystems	Begin	End	Region
fig|3132359.4.peg.4513	CDS	NZ_JBBJSS010000006.1	51625	52812	1188	Putative glycosyl transferase	- none -	51625	52812	
fig|3132359.4.peg.4514	CDS	NZ_JBBJSS010000006.1	53425	53108	318	hypothetical protein	- none -	53108	53425	
fig|3132359.4.peg.4515	CDS	NZ_JBBJSS010000006.1	53632	53751	120	hypothetical protein	- none -	53632	53751	
fig|3132359.4.peg.4516	CDS	NZ_JBBJSS010000006.1	53910	54965	1056	2,4-dienoyl-CoA reductase [NADPH] (EC 1.3.1.34)	- none -	53910	54965	
fig|3132359.4.peg.4517	CDS	NZ_JBBJSS010000006.1	55716	54994	723	sialate O-acetylesterase	- none -	54994	55716	
fig|3132359.4.peg.4518	CDS	NZ_JBBJSS010000006.1	59000	55962	3039	RND multidrug efflux transporter; Acriflavin resistance protein	Multidrug Resistance Efflux Pumps	55962	59000	
fig|3132359.4.peg.4519	CDS	NZ_JBBJSS010000006.1	59572	59123	450	hypothetical protein	- none -	59123	59572	
fig|3132359.4.peg.4520	CDS	NZ_JBBJSS010000006.1	60181	59606	576	Transcriptional regulator, AcrR family	- none -	59606	60181	
fig|3132359.4.peg.4521	CDS	NZ_JBBJSS010000006.1	60442	60735	294	Uncharacterized membrane protein YdzA	- none -	60442	60735	
fig|3132359.4.peg.4522	CDS	NZ_JBBJSS010000006.1	61157	60783	375	hypothetical protein	- none -	60783	61157	
fig|3132359.4.peg.4523	CDS	NZ_JBBJSS010000006.1	62543	61233	1311	Imidazolonepropionase (EC 3.5.2.7)	Histidine Degradation	61233	62543	
fig|3132359.4.peg.4524	CDS	NZ_JBBJSS010000006.1	62924	63187	264	hypothetical protein	- none -	62924	63187	
fig|3132359.4.peg.4525	CDS	NZ_JBBJSS010000006.1	64049	63222	828	Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily F2	- none -	63222	64049	
fig|3132359.4.peg.4526	CDS	NZ_JBBJSS010000006.1	64725	64183	543	Acetyltransferase, GNAT family	- none -	64183	64725	
fig|3132359.4.peg.4527	CDS	NZ_JBBJSS010000006.1	65240	64827	414	hypothetical protein	- none -	64827	65240	
fig|3132359.4.peg.4528	CDS	NZ_JBBJSS010000006.1	65422	66201	780	Undecaprenyl-diphosphatase (EC 3.6.1.27)	- none -	65422	66201	
fig|3132359.4.peg.4529	CDS	NZ_JBBJSS010000006.1	66203	66541	339	hypothetical protein	- none -	66203	66541	
fig|3132359.4.peg.4530	CDS	NZ_JBBJSS010000006.1	66879	66571	309	Cytochrome aa3-600 menaquinol oxidase subunit IV	- none -	66571	66879	
fig|3132359.4.peg.4531	CDS	NZ_JBBJSS010000006.1	67491	66883	609	Cytochrome aa3-600 menaquinol oxidase subunit III	- none -	66883	67491	
fig|3132359.4.peg.4532	CDS	NZ_JBBJSS010000006.1	69434	67491	1944	Cytochrome aa3-600 menaquinol oxidase subunit I	- none -	67491	69434	
fig|3132359.4.peg.4533	CDS	NZ_JBBJSS010000006.1	70434	69481	954	Cytochrome aa3-600 menaquinol oxidase subunit II	- none -	69481	70434	
fig|3132359.4.peg.4534	CDS	NZ_JBBJSS010000006.1	71579	71001	579	hypothetical protein	- none -	71001	71579	
fig|3132359.4.peg.4535	CDS	NZ_JBBJSS010000006.1	72234	71887	348	hypothetical protein	- none -	71887	72234	
fig|3132359.4.peg.4536	CDS	NZ_JBBJSS010000006.1	72866	72714	153	hypothetical protein	- none -	72714	72866	
fig|3132359.4.peg.4537	CDS	NZ_JBBJSS010000006.1	73186	72947	240	hypothetical protein	- none -	72947	73186	
fig|3132359.4.peg.4538	CDS	NZ_JBBJSS010000006.1	73371	73802	432	hypothetical protein	- none -	73371	73802	
fig|3132359.4.peg.4539	CDS	NZ_JBBJSS010000006.1	74103	74462	360	Cadmium efflux system accessory protein	Cadmium resistance	74103	74462	
fig|3132359.4.peg.4540	CDS	NZ_JBBJSS010000006.1	74494	77052	2559	Cadmium-transporting ATPase (EC 3.6.3.3)	Cadmium resistance, Cobalt-zinc-cadmium resistance	74494	77052	
fig|3132359.4.peg.4541	CDS	NZ_JBBJSS010000006.1	77111	77731	621	SAM-dependent methyltransferase	- none -	77111	77731	
fig|3132359.4.peg.4542	CDS	NZ_JBBJSS010000006.1	77816	78322	507	hypothetical protein	- none -	77816	78322	
fig|3132359.4.peg.4543	CDS	NZ_JBBJSS010000006.1	78509	78339	171	hypothetical protein	- none -	78339	78509	
fig|3132359.4.peg.4544	CDS	NZ_JBBJSS010000006.1	78541	78858	318	hypothetical protein	- none -	78541	78858	
fig|3132359.4.peg.4545	CDS	NZ_JBBJSS010000006.1	79750	78905	846	N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)	Murein Hydrolases, Recycling of Peptidoglycan Amino Acids	78905	79750	
fig|3132359.4.peg.4546	CDS	NZ_JBBJSS010000006.1	80645	80022	624	Transporter, LysE family	- none -	80022	80645	
fig|3132359.4.peg.4547	CDS	NZ_JBBJSS010000006.1	80938	80804	135	hypothetical protein	- none -	80804	80938	
fig|3132359.4.peg.4548	CDS	NZ_JBBJSS010000006.1	82718	81075	1644	Amino acid-proton symporter YbeC	- none -	81075	82718	
fig|3132359.4.peg.4549	CDS	NZ_JBBJSS010000006.1	82855	82715	141	hypothetical protein	- none -	82715	82855	
fig|3132359.4.peg.4550	CDS	NZ_JBBJSS010000006.1	83082	82966	117	hypothetical protein	- none -	82966	83082	
fig|3132359.4.peg.4551	CDS	NZ_JBBJSS010000006.1	83659	83102	558	Uncharacterized protein SAV1929	- none -	83102	83659	
fig|3132359.4.peg.4552	CDS	NZ_JBBJSS010000006.1	84011	84142	132	hypothetical protein	- none -	84011	84142	
fig|3132359.4.peg.4553	CDS	NZ_JBBJSS010000006.1	84486	85619	1134	hypothetical protein	- none -	84486	85619	
fig|3132359.4.peg.4554	CDS	NZ_JBBJSS010000006.1	85621	86346	726	hypothetical protein	- none -	85621	86346	
fig|3132359.4.peg.4555	CDS	NZ_JBBJSS010000006.1	87167	86376	792	FIG003846: hypothetical protein	- none -	86376	87167	
fig|3132359.4.peg.4556	CDS	NZ_JBBJSS010000006.1	87480	88049	570	Ribosomal-protein-L7p-serine acetyltransferase	- none -	87480	88049	
fig|3132359.4.peg.4557	CDS	NZ_JBBJSS010000006.1	89273	88449	825	Acid phosphatase (EC 3.1.3.2)	- none -	88449	89273	
fig|3132359.4.peg.4558	CDS	NZ_JBBJSS010000006.1	89691	90323	633	Uncharacterized UPF0750 membrane protein	- none -	89691	90323	
fig|3132359.4.peg.4559	CDS	NZ_JBBJSS010000006.1	91362	90364	999	NADP-dependent oxidoreductase YfmJ	- none -	90364	91362	
fig|3132359.4.peg.4560	CDS	NZ_JBBJSS010000006.1	91491	91718	228	hypothetical protein	- none -	91491	91718	
fig|3132359.4.peg.4561	CDS	NZ_JBBJSS010000006.1	92239	91805	435	hypothetical protein	- none -	91805	92239	
fig|3132359.4.peg.4562	CDS	NZ_JBBJSS010000006.1	92491	92949	459	putative truncated transcriptional regulator	- none -	92491	92949	
fig|3132359.4.peg.4563	CDS	NZ_JBBJSS010000006.1	93451	92978	474	hypothetical protein	- none -	92978	93451	
fig|3132359.4.peg.4564	CDS	NZ_JBBJSS010000006.1	93675	93550	126	hypothetical protein	- none -	93550	93675	
fig|3132359.4.peg.4565	CDS	NZ_JBBJSS010000006.1	93978	94862	885	Uncharacterized UPF0750 membrane protein	- none -	93978	94862	
fig|3132359.4.peg.4566	CDS	NZ_JBBJSS010000006.1	95658	94900	759	Cytochrome c oxidase caa3-type assembly factor CtaG_BS (unrelated to Cox11-CtaG family)	- none -	94900	95658	
fig|3132359.4.peg.4567	CDS	NZ_JBBJSS010000006.1	96133	95651	483	OrfL2	- none -	95651	96133	
fig|3132359.4.peg.4568	CDS	NZ_JBBJSS010000006.1	96437	96321	117	hypothetical protein	- none -	96321	96437	
fig|3132359.4.peg.4569	CDS	NZ_JBBJSS010000006.1	96699	96583	117	hypothetical protein	- none -	96583	96699	
fig|3132359.4.peg.4570	CDS	NZ_JBBJSS010000006.1	96961	96845	117	hypothetical protein	- none -	96845	96961	
fig|3132359.4.peg.4571	CDS	NZ_JBBJSS010000006.1	97112	97315	204	hypothetical protein	- none -	97112	97315	
fig|3132359.4.peg.4572	CDS	NZ_JBBJSS010000006.1	97745	97335	411	Disulfide bond formation protein BdbC, competence-related	- none -	97335	97745	
fig|3132359.4.peg.4573	CDS	NZ_JBBJSS010000006.1	98452	97745	708	Periplasmic thiol:disulfide interchange protein DsbA	Biogenesis of c-type cytochromes, Periplasmic disulfide interchange	97745	98452	
fig|3132359.4.peg.4574	CDS	NZ_JBBJSS010000006.1	99340	98489	852	Zn-dependent protease with chaperone function	- none -	98489	99340	
fig|3132359.4.peg.4575	CDS	NZ_JBBJSS010000006.1	99757	99344	414	Transcriptional regulator, MecI family	- none -	99344	99757	
fig|3132359.4.peg.4576	CDS	NZ_JBBJSS010000006.1	99979	99842	138	Uncharacterized protein Bsu3320.5	- none -	99842	99979	
fig|3132359.4.peg.4577	CDS	NZ_JBBJSS010000006.1	100247	100035	213	hypothetical protein	- none -	100035	100247	
fig|3132359.4.peg.4578	CDS	NZ_JBBJSS010000006.1	100481	100263	219	hypothetical protein	- none -	100263	100481	
fig|3132359.4.peg.4579	CDS	NZ_JBBJSS010000006.1	100600	101043	444	hypothetical protein	- none -	100600	101043	
fig|3132359.4.peg.4580	CDS	NZ_JBBJSS010000006.1	101228	101082	147	hypothetical protein	- none -	101082	101228	
fig|3132359.4.peg.4581	CDS	NZ_JBBJSS010000006.1	102708	101386	1323	hypothetical protein	- none -	101386	102708	
fig|3132359.4.peg.4582	CDS	NZ_JBBJSS010000006.1	102858	103412	555	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase (EC 3.1.3.82); possible Histidinol-phosphatase (EC 3.1.3.15)	- none -	102858	103412	
fig|3132359.4.peg.4583	CDS	NZ_JBBJSS010000006.1	103938	103363	576	Phage protein	- none -	103363	103938	
fig|3132359.4.peg.4584	CDS	NZ_JBBJSS010000006.1	104176	104709	534	Transcriptional regulator, AcrR family	- none -	104176	104709	
fig|3132359.4.peg.4585	CDS	NZ_JBBJSS010000006.1	104706	105032	327	Multidrug resistance protein	- none -	104706	105032	
fig|3132359.4.peg.4586	CDS	NZ_JBBJSS010000006.1	106707	105130	1578	Peptide chain release factor 3	Translation termination factors bacterial	105130	106707	
fig|3132359.4.peg.4587	CDS	NZ_JBBJSS010000006.1	107147	106950	198	Cold shock protein of CSP family	- none -	106950	107147	
fig|3132359.4.peg.4588	CDS	NZ_JBBJSS010000006.1	107490	108197	708	UPF0702 transmembrane protein YdfS	- none -	107490	108197	
fig|3132359.4.peg.4589	CDS	NZ_JBBJSS010000006.1	109762	108275	1488	hypothetical protein	- none -	108275	109762	
fig|3132359.4.peg.4590	CDS	NZ_JBBJSS010000006.1	110031	109855	177	hypothetical protein	- none -	109855	110031	
fig|3132359.4.peg.4591	CDS	NZ_JBBJSS010000006.1	110298	110912	615	Flavin reductase (EC 1.5.1.30)	- none -	110298	110912	
fig|3132359.4.peg.4592	CDS	NZ_JBBJSS010000006.1	110935	111183	249	hypothetical protein	- none -	110935	111183	
fig|3132359.4.peg.4593	CDS	NZ_JBBJSS010000006.1	111422	112501	1080	hypothetical protein	- none -	111422	112501	
fig|3132359.4.peg.4594	CDS	NZ_JBBJSS010000006.1	112655	112909	255	hypothetical protein	- none -	112655	112909	
fig|3132359.4.peg.4595	CDS	NZ_JBBJSS010000006.1	113109	112969	141	hypothetical protein	- none -	112969	113109	
fig|3132359.4.peg.4596	CDS	NZ_JBBJSS010000006.1	113116	113283	168	hypothetical protein	- none -	113116	113283	
fig|3132359.4.peg.4597	CDS	NZ_JBBJSS010000006.1	114217	113363	855	Manganese catalase (EC 1.11.1.6)	- none -	113363	114217	
fig|3132359.4.peg.4598	CDS	NZ_JBBJSS010000006.1	115492	114536	957	Iron compound ABC uptake transporter substrate-binding protein	Heme, hemin uptake and utilization systems in GramPositives, Siderophore Anthrachelin	114536	115492	
fig|3132359.4.peg.4599	CDS	NZ_JBBJSS010000006.1	116274	115516	759	Uncharacterized iron compound ABC uptake transporter, ATP-binding protein	Heme, hemin uptake and utilization systems in GramPositives, Siderophore Anthrachelin	115516	116274	
fig|3132359.4.peg.4600	CDS	NZ_JBBJSS010000006.1	117215	116268	948	Iron compound ABC uptake transporter permease protein	Heme, hemin uptake and utilization systems in GramPositives, Siderophore Anthrachelin	116268	117215	
fig|3132359.4.peg.4601	CDS	NZ_JBBJSS010000006.1	118158	117208	951	Iron compound ABC uptake transporter permease protein	Heme, hemin uptake and utilization systems in GramPositives, Siderophore Anthrachelin	117208	118158	
fig|3132359.4.peg.4602	CDS	NZ_JBBJSS010000006.1	118523	118389	135	hypothetical protein	- none -	118389	118523	
fig|3132359.4.peg.4603	CDS	NZ_JBBJSS010000006.1	119568	118762	807	hypothetical protein	- none -	118762	119568	
fig|3132359.4.peg.4604	CDS	NZ_JBBJSS010000006.1	119931	120185	255	hypothetical protein	- none -	119931	120185	
fig|3132359.4.peg.4605	CDS	NZ_JBBJSS010000006.1	120431	120267	165	hypothetical protein	- none -	120267	120431	
fig|3132359.4.peg.4606	CDS	NZ_JBBJSS010000006.1	121094	120765	330	hypothetical protein	- none -	120765	121094	
fig|3132359.4.peg.4607	CDS	NZ_JBBJSS010000006.1	122169	121138	1032	Galactitol-1-phosphate 5-dehydrogenase (EC 1.1.1.251)	- none -	121138	122169	
fig|3132359.4.peg.4608	CDS	NZ_JBBJSS010000006.1	123221	122175	1047	Galactitol-1-phosphate 5-dehydrogenase (EC 1.1.1.251)	- none -	122175	123221	
fig|3132359.4.peg.4609	CDS	NZ_JBBJSS010000006.1	124519	123248	1272	PTS system, galactitol-specific IIC component	- none -	123248	124519	
fig|3132359.4.peg.4610	CDS	NZ_JBBJSS010000006.1	124859	124575	285	PTS system, galactitol-specific IIB component (EC 2.7.1.200)	- none -	124575	124859	
fig|3132359.4.peg.4611	CDS	NZ_JBBJSS010000006.1	125198	124902	297	PTS system, galactitol-specific IIB component (EC 2.7.1.200)	- none -	124902	125198	
fig|3132359.4.peg.4612	CDS	NZ_JBBJSS010000006.1	125685	125200	486	PTS system, galactitol-specific IIA component (EC 2.7.1.200)	- none -	125200	125685	
fig|3132359.4.peg.4613	CDS	NZ_JBBJSS010000006.1	127764	125722	2043	Predicted galactitol operon regulator (Transcriptional antiterminator), BglG family / PTS system, IIA component	- none -	125722	127764	
fig|3132359.4.peg.4614	CDS	NZ_JBBJSS010000006.1	128567	128004	564	NAD(P)H dehydrogenase, quinone family	- none -	128004	128567	
fig|3132359.4.peg.4615	CDS	NZ_JBBJSS010000006.1	129362	128802	561	Signal peptidase I (EC 3.4.21.89)	CBSS-176299.4.peg.1292, Signal peptidase	128802	129362	
fig|3132359.4.peg.4616	CDS	NZ_JBBJSS010000006.1	129808	129449	360	hypothetical protein	- none -	129449	129808	
fig|3132359.4.peg.4617	CDS	NZ_JBBJSS010000006.1	130461	129916	546	hypothetical protein	- none -	129916	130461	
fig|3132359.4.peg.4618	CDS	NZ_JBBJSS010000006.1	130743	131399	657	Integral membrane protein	- none -	130743	131399	
fig|3132359.4.peg.4619	CDS	NZ_JBBJSS010000006.1	131514	131927	414	hypothetical protein	- none -	131514	131927	
fig|3132359.4.peg.4620	CDS	NZ_JBBJSS010000006.1	134012	132114	1899	Clostridial MutS2-related protein	DNA repair, bacterial MutL-MutS system	132114	134012	
fig|3132359.4.peg.4621	CDS	NZ_JBBJSS010000006.1	134794	134465	330	hypothetical protein	- none -	134465	134794	
fig|3132359.4.peg.4622	CDS	NZ_JBBJSS010000006.1	135516	134791	726	Branched-chain amino acid permease	- none -	134791	135516	
fig|3132359.4.peg.4623	CDS	NZ_JBBJSS010000006.1	135612	136163	552	Transcriptional regulator	- none -	135612	136163	
fig|3132359.4.peg.4624	CDS	NZ_JBBJSS010000006.1	136885	136202	684	Integral membrane protein TerC	- none -	136202	136885	
fig|3132359.4.peg.4625	CDS	NZ_JBBJSS010000006.1	138231	137158	1074	Sucrose operon repressor ScrR, LacI family	Sucrose utilization	137158	138231	
fig|3132359.4.peg.4626	CDS	NZ_JBBJSS010000006.1	138302	138781	480	Rrf2 family transcriptional regulator	Rrf2 family transcriptional regulators	138302	138781	
fig|3132359.4.peg.4627	CDS	NZ_JBBJSS010000006.1	138800	139183	384	hypothetical protein	- none -	138800	139183	
fig|3132359.4.peg.4628	CDS	NZ_JBBJSS010000006.1	140045	139221	825	Radical SAM domain protein	- none -	139221	140045	
fig|3132359.4.peg.4629	CDS	NZ_JBBJSS010000006.1	140257	140138	120	hypothetical protein	- none -	140138	140257	
fig|3132359.4.peg.4630	CDS	NZ_JBBJSS010000006.1	140482	140760	279	Gas vesicle protein GvpA	- none -	140482	140760	
fig|3132359.4.peg.4631	CDS	NZ_JBBJSS010000006.1	140784	141047	264	hypothetical protein	- none -	140784	141047	
fig|3132359.4.peg.4632	CDS	NZ_JBBJSS010000006.1	141071	141841	771	Gas vesicle protein GvpF	- none -	141071	141841	
fig|3132359.4.peg.4633	CDS	NZ_JBBJSS010000006.1	141838	142095	258	hypothetical protein	- none -	141838	142095	
fig|3132359.4.peg.4634	CDS	NZ_JBBJSS010000006.1	142107	142931	825	hypothetical protein	- none -	142107	142931	
fig|3132359.4.peg.4635	CDS	NZ_JBBJSS010000006.1	142928	143179	252	Gas vesicle protein GvpM	- none -	142928	143179	
fig|3132359.4.peg.4636	CDS	NZ_JBBJSS010000006.1	143169	143453	285	Gas vesicle protein GvpK	- none -	143169	143453	
fig|3132359.4.peg.4637	CDS	NZ_JBBJSS010000006.1	143468	143785	318	Gas vesicle protein GvpJ	- none -	143468	143785	
fig|3132359.4.peg.4638	CDS	NZ_JBBJSS010000006.1	143818	143946	129	hypothetical protein	- none -	143818	143946	
fig|3132359.4.peg.4639	CDS	NZ_JBBJSS010000006.1	144088	144612	525	hypothetical protein	- none -	144088	144612	
fig|3132359.4.peg.4640	CDS	NZ_JBBJSS010000006.1	145194	144754	441	Spore cortex-lytic enzyme CwlJ	Spore germination	144754	145194	
fig|3132359.4.peg.4641	CDS	NZ_JBBJSS010000006.1	145802	145284	519	Dihydrofolate reductase homolog	- none -	145284	145802	
fig|3132359.4.peg.4642	CDS	NZ_JBBJSS010000006.1	145894	146829	936	Transcriptional regulator, YafY family	- none -	145894	146829	
fig|3132359.4.peg.4643	CDS	NZ_JBBJSS010000006.1	150050	146901	3150	Cytochrome P450 102A3 (EC 1.14.14.1) / NADPH--cytochrome P450 reductase (EC 1.6.2.4)	- none -	146901	150050	
fig|3132359.4.peg.4644	CDS	NZ_JBBJSS010000006.1	150655	150077	579	Transcriptional regulator, AcrR family	- none -	150077	150655	
fig|3132359.4.peg.4645	CDS	NZ_JBBJSS010000006.1	150959	151327	369	Cytochrome P-450:NADPH-P-450 reductase	- none -	150959	151327	
fig|3132359.4.peg.4646	CDS	NZ_JBBJSS010000006.1	151966	151397	570	Manganese catalase (EC 1.11.1.6) => Spore coat protein CotJC	- none -	151397	151966	
fig|3132359.4.peg.4647	CDS	NZ_JBBJSS010000006.1	152248	151988	261	Polypeptide composition of the spore coat protein CotJB	- none -	151988	152248	
fig|3132359.4.peg.4648	CDS	NZ_JBBJSS010000006.1	152493	152245	249	Protein CotJA	- none -	152245	152493	
fig|3132359.4.peg.4649	CDS	NZ_JBBJSS010000006.1	152697	153059	363	hypothetical protein	- none -	152697	153059	
fig|3132359.4.peg.4650	CDS	NZ_JBBJSS010000006.1	154068	153439	630	Uncharacterized membrane protein YrhP	- none -	153439	154068	
fig|3132359.4.peg.4651	CDS	NZ_JBBJSS010000006.1	154929	154096	834	Uncharacterized transcriptional regulator YbfI, AraC family	- none -	154096	154929	
fig|3132359.4.peg.4652	CDS	NZ_JBBJSS010000006.1	155132	155953	822	Two-component system sensor histidine kinase	- none -	155132	155953	
fig|3132359.4.peg.4653	CDS	NZ_JBBJSS010000006.1	155954	156595	642	Two-component transcriptional response regulator, NarL/FixJ family	- none -	155954	156595	
fig|3132359.4.peg.4654	CDS	NZ_JBBJSS010000006.1	156730	158109	1380	Uncharacterized iron-regulated membrane protein; Iron-uptake factor PiuB	- none -	156730	158109	
fig|3132359.4.peg.4655	CDS	NZ_JBBJSS010000006.1	158139	158603	465	hypothetical protein	- none -	158139	158603	
fig|3132359.4.peg.4656	CDS	NZ_JBBJSS010000006.1	158744	159166	423	hypothetical protein	- none -	158744	159166	
fig|3132359.4.peg.4657	CDS	NZ_JBBJSS010000006.1	159330	159674	345	hypothetical protein	- none -	159330	159674	
fig|3132359.4.peg.4658	CDS	NZ_JBBJSS010000006.1	160307	159714	594	hypothetical protein	- none -	159714	160307	
fig|3132359.4.peg.4659	CDS	NZ_JBBJSS010000006.1	161116	160460	657	hypothetical protein	- none -	160460	161116	
fig|3132359.4.peg.4660	CDS	NZ_JBBJSS010000006.1	162419	161139	1281	hypothetical protein	- none -	161139	162419	
fig|3132359.4.peg.4661	CDS	NZ_JBBJSS010000006.1	162716	163261	546	hypothetical protein	- none -	162716	163261	
fig|3132359.4.peg.4662	CDS	NZ_JBBJSS010000006.1	163877	163392	486	hypothetical protein	- none -	163392	163877	
fig|3132359.4.peg.4663	CDS	NZ_JBBJSS010000006.1	164624	163956	669	Transaldolase (EC 2.2.1.2)	Fructose utilization, Pentose phosphate pathway	163956	164624	
fig|3132359.4.peg.4664	CDS	NZ_JBBJSS010000006.1	165567	164674	894	6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)	D-gluconate and ketogluconates metabolism, Pentose phosphate pathway	164674	165567	
fig|3132359.4.peg.4665	CDS	NZ_JBBJSS010000006.1	167600	165606	1995	Transketolase (EC 2.2.1.1)	Pentose phosphate pathway	165606	167600	
fig|3132359.4.peg.4666	CDS	NZ_JBBJSS010000006.1	169131	167629	1503	Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)	Pentose phosphate pathway	167629	169131	
fig|3132359.4.peg.4667	CDS	NZ_JBBJSS010000006.1	169385	169513	129	hypothetical protein	- none -	169385	169513	
fig|3132359.4.peg.4668	CDS	NZ_JBBJSS010000006.1	169930	169571	360	hypothetical protein	- none -	169571	169930	
fig|3132359.4.peg.4669	CDS	NZ_JBBJSS010000006.1	170698	170099	600	Acetyltransferase	- none -	170099	170698	
fig|3132359.4.peg.4670	CDS	NZ_JBBJSS010000006.1	171192	170803	390	Glyoxalase/bleomycin resistance family metalloprotein	- none -	170803	171192	
fig|3132359.4.peg.4671	CDS	NZ_JBBJSS010000006.1	171758	171198	561	hypothetical protein; putative Shikimate kinase	- none -	171198	171758	
fig|3132359.4.peg.4672	CDS	NZ_JBBJSS010000006.1	172222	171770	453	hypothetical protein	- none -	171770	172222	
fig|3132359.4.peg.4673	CDS	NZ_JBBJSS010000006.1	172457	172260	198	hypothetical protein	- none -	172260	172457	
fig|3132359.4.peg.4674	CDS	NZ_JBBJSS010000006.1	173279	172584	696	Heme efflux system ATPase HrtA	Heme, hemin uptake and utilization systems in GramPositives	172584	173279	
fig|3132359.4.peg.4675	CDS	NZ_JBBJSS010000006.1	174364	173279	1086	Heme efflux system permease HrtB	Heme, hemin uptake and utilization systems in GramPositives	173279	174364	
fig|3132359.4.peg.4676	CDS	NZ_JBBJSS010000006.1	175819	174437	1383	Sensor histidine kinase colocalized with HrtAB transporter	Heme, hemin uptake and utilization systems in GramPositives	174437	175819	
fig|3132359.4.peg.4677	CDS	NZ_JBBJSS010000006.1	176490	175816	675	Two-component response regulator colocalized with HrtAB transporter	Heme, hemin uptake and utilization systems in GramPositives	175816	176490	
fig|3132359.4.peg.4678	CDS	NZ_JBBJSS010000006.1	177532	176654	879	Phenazine biosynthesis protein PhzF like	- none -	176654	177532	
fig|3132359.4.peg.4679	CDS	NZ_JBBJSS010000006.1	177891	177547	345	Uncharacterized protein YunG	- none -	177547	177891	
fig|3132359.4.peg.4680	CDS	NZ_JBBJSS010000006.1	178082	178855	774	hypothetical protein	- none -	178082	178855	
fig|3132359.4.peg.4681	CDS	NZ_JBBJSS010000006.1	180049	178913	1137	Histidine kinase	- none -	178913	180049	
fig|3132359.4.peg.4682	CDS	NZ_JBBJSS010000006.1	180701	180138	564	Ribosomal-protein-S5p-alanine acetyltransferase (EC 2.3.1.128)	- none -	180138	180701	
fig|3132359.4.peg.4683	CDS	NZ_JBBJSS010000006.1	181991	180783	1209	Putative oxidoreductase	- none -	180783	181991	
fig|3132359.4.peg.4684	CDS	NZ_JBBJSS010000006.1	182164	182033	132	hypothetical protein	- none -	182033	182164	
fig|3132359.4.peg.4685	CDS	NZ_JBBJSS010000006.1	182626	182318	309	hypothetical protein	- none -	182318	182626	
fig|3132359.4.peg.4686	CDS	NZ_JBBJSS010000006.1	183147	183296	150	hypothetical protein	- none -	183147	183296	
fig|3132359.4.peg.4687	CDS	NZ_JBBJSS010000006.1	184040	183594	447	Acetyltransferase, GNAT family	- none -	183594	184040	
fig|3132359.4.peg.4688	CDS	NZ_JBBJSS010000006.1	184444	184061	384	Transcriptional regulator, MerR family	Cobalt-zinc-cadmium resistance	184061	184444	
fig|3132359.4.peg.4689	CDS	NZ_JBBJSS010000006.1	184613	184726	114	hypothetical protein	- none -	184613	184726	
fig|3132359.4.peg.4690	CDS	NZ_JBBJSS010000006.1	185746	184811	936	Putative oxidoreductase SCO7655	- none -	184811	185746	
fig|3132359.4.peg.4691	CDS	NZ_JBBJSS010000006.1	186020	186235	216	hypothetical protein	- none -	186020	186235	
fig|3132359.4.peg.4692	CDS	NZ_JBBJSS010000006.1	187190	186270	921	Uncharacterized transporter YdeD, EamA family	- none -	186270	187190	
fig|3132359.4.peg.4693	CDS	NZ_JBBJSS010000006.1	187299	188198	900	Uncharacterized transcriptional regulator YdeC, AraC family	- none -	187299	188198	
fig|3132359.4.peg.4694	CDS	NZ_JBBJSS010000006.1	188645	188229	417	Gas vesicle synthesis GvpU	- none -	188229	188645	
fig|3132359.4.peg.4695	CDS	NZ_JBBJSS010000006.1	189550	188669	882	Gas vesicle protein GvpT	- none -	188669	189550	
fig|3132359.4.peg.4696	CDS	NZ_JBBJSS010000006.1	189889	189587	303	Gas vesicle protein GvpJ	- none -	189587	189889	
fig|3132359.4.peg.4697	CDS	NZ_JBBJSS010000006.1	190195	189911	285	Gas vesicle protein GvpK	- none -	189911	190195	
fig|3132359.4.peg.4698	CDS	NZ_JBBJSS010000006.1	190436	190149	288	Gas vesicle protein GvpM	- none -	190149	190436	
fig|3132359.4.peg.4699	CDS	NZ_JBBJSS010000006.1	191263	190454	810	Gas vesicle protein GvpL	- none -	190454	191263	
fig|3132359.4.peg.4700	CDS	NZ_JBBJSS010000006.1	191530	191264	267	Gas vesicle protein GvpG	- none -	191264	191530	
fig|3132359.4.peg.4701	CDS	NZ_JBBJSS010000006.1	192299	191532	768	Gas vesicle protein GvpF	- none -	191532	192299	
fig|3132359.4.peg.4702	CDS	NZ_JBBJSS010000006.1	193240	192314	927	Gas vesicle protein GvpN	- none -	192314	193240	
fig|3132359.4.peg.4703	CDS	NZ_JBBJSS010000006.1	193535	193269	267	Gas vesicle protein GvpO	- none -	193269	193535	
fig|3132359.4.peg.4704	CDS	NZ_JBBJSS010000006.1	193876	193610	267	Gas vesicle protein GvpA	- none -	193610	193876	
fig|3132359.4.peg.4705	CDS	NZ_JBBJSS010000006.1	194369	193896	474	Gas vesicle protein GvpQ	- none -	193896	194369	
fig|3132359.4.peg.4706	CDS	NZ_JBBJSS010000006.1	194880	194395	486	Gas vesicle protein GvpP	- none -	194395	194880	
