Feature ID	Type	Contig	Start	Stop	Length (bp)	Function	Subsystems	Begin	End	Region
fig|1423.3417.peg.2352	CDS	NZ_JBBJSP010000003.1	84196	85581	1386	Hemolysins and related proteins containing CBS domains	- none -	84196	85581	
fig|1423.3417.peg.2353	CDS	NZ_JBBJSP010000003.1	85951	85595	357	Fluoride ion transporter CrcB	- none -	85595	85951	
fig|1423.3417.peg.2354	CDS	NZ_JBBJSP010000003.1	86343	85948	396	Fluoride ion transporter CrcB	- none -	85948	86343	
fig|1423.3417.peg.2355	CDS	NZ_JBBJSP010000003.1	87061	86330	732	Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)	CBSS-176299.4.peg.1996A, Glycerol and Glycerol-3-phosphate Uptake and Utilization	86330	87061	
fig|1423.3417.peg.2356	CDS	NZ_JBBJSP010000003.1	87259	87402	144	Uncharacterized protein yhdX	- none -	87259	87402	
fig|1423.3417.peg.2357	CDS	NZ_JBBJSP010000003.1	87551	88666	1116	hypothetical protein	- none -	87551	88666	
fig|1423.3417.peg.2358	CDS	NZ_JBBJSP010000003.1	88736	89479	744	NAD-dependent protein deacetylase of SIR2 family	Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate	88736	89479	
fig|1423.3417.peg.2359	CDS	NZ_JBBJSP010000003.1	90351	89503	849	Peptidoglycan N-acetylglucosamine deacetylase (EC 3.5.1.-)	Polysaccharide deacetylases	89503	90351	
fig|1423.3417.peg.2360	CDS	NZ_JBBJSP010000003.1	90636	91484	849	D-alanine aminotransferase (EC 2.6.1.21)	Pyruvate Alanine Serine Interconversions	90636	91484	
fig|1423.3417.peg.2361	CDS	NZ_JBBJSP010000003.1	92888	91527	1362	Na+/H+ antiporter NhaC	- none -	91527	92888	
fig|1423.3417.peg.2362	CDS	NZ_JBBJSP010000003.1	93569	93015	555	Stress response protein nhaX	- none -	93015	93569	
fig|1423.3417.peg.2363	CDS	NZ_JBBJSP010000003.1	93679	93840	162	Regulatory leader peptide YheJ essential for antibiotic-induced bmrCD expression	- none -	93679	93840	
fig|1423.3417.peg.2364	CDS	NZ_JBBJSP010000003.1	93960	95717	1758	Heterodimeric efflux ABC transporter, multidrug resistance => BmrC subunit of BmrCD	- none -	93960	95717	
fig|1423.3417.peg.2365	CDS	NZ_JBBJSP010000003.1	95714	97735	2022	Heterodimeric efflux ABC transporter, multidrug resistance => BmrD subunit of BmrCD	- none -	95714	97735	
fig|1423.3417.peg.2366	CDS	NZ_JBBJSP010000003.1	98405	97785	621	Uncharacterized protein YheG	- none -	97785	98405	
fig|1423.3417.peg.2367	CDS	NZ_JBBJSP010000003.1	98569	98444	126	Uncharacterized protein yheF	- none -	98444	98569	
fig|1423.3417.peg.2368	CDS	NZ_JBBJSP010000003.1	98877	98674	204	Small acid-soluble spore protein, alpha/beta family, SASP_1	- none -	98674	98877	
fig|1423.3417.peg.2369	CDS	NZ_JBBJSP010000003.1	99295	99086	210	Uncharacterized protein YheE	- none -	99086	99295	
fig|1423.3417.peg.2370	CDS	NZ_JBBJSP010000003.1	100815	99454	1362	Endospore coat-associated protein YheD	- none -	99454	100815	
fig|1423.3417.peg.2371	CDS	NZ_JBBJSP010000003.1	101896	100805	1092	Endospore coat-associated protein YheC	- none -	100805	101896	
fig|1423.3417.peg.2372	CDS	NZ_JBBJSP010000003.1	102163	103296	1134	hypothetical protein	- none -	102163	103296	
fig|1423.3417.peg.2373	CDS	NZ_JBBJSP010000003.1	103389	103742	354	UPF0342 protein YheA	- none -	103389	103742	
fig|1423.3417.peg.2374	CDS	NZ_JBBJSP010000003.1	104858	103785	1074	DNA alkylation repair enzyme	- none -	103785	104858	
fig|1423.3417.peg.2375	CDS	NZ_JBBJSP010000003.1	105345	106211	867	Uncharacterized protein YhaX	- none -	105345	106211	
fig|1423.3417.peg.2376	CDS	NZ_JBBJSP010000003.1	106323	107828	1506	Oxygen-independent coproporphyrinogen-III oxidase-like protein HemZ	- none -	106323	107828	
fig|1423.3417.peg.2377	CDS	NZ_JBBJSP010000003.1	109063	107846	1218	K(+)/H(+) antiporter YhaU	- none -	107846	109063	
fig|1423.3417.peg.2378	CDS	NZ_JBBJSP010000003.1	109567	109070	498	K(+)/H(+) antiporter subunit KhtT	- none -	109070	109567	
fig|1423.3417.peg.2379	CDS	NZ_JBBJSP010000003.1	109948	109631	318	Uncharacterized protein yhaS	- none -	109631	109948	
fig|1423.3417.peg.2380	CDS	NZ_JBBJSP010000003.1	110086	110901	816	Enoyl-CoA hydratase/isomerase family protein	- none -	110086	110901	
fig|1423.3417.peg.2381	CDS	NZ_JBBJSP010000003.1	111107	110922	186	FIG01230527: hypothetical protein	- none -	110922	111107	
fig|1423.3417.peg.2382	CDS	NZ_JBBJSP010000003.1	111234	112130	897	Efflux ABC transporter, ATP-binding protein	- none -	111234	112130	
fig|1423.3417.peg.2383	CDS	NZ_JBBJSP010000003.1	112123	113382	1260	ABC transporter, permease protein	- none -	112123	113382	
fig|1423.3417.peg.2384	CDS	NZ_JBBJSP010000003.1	113492	114715	1224	DNA double-strand break repair protein Mre11	Rad50-Mre11 DNA repair cluster	113492	114715	
fig|1423.3417.peg.2385	CDS	NZ_JBBJSP010000003.1	114729	117611	2883	Plasmid replication DNA element cmp binding-factor 1	- none -	114729	117611	
fig|1423.3417.peg.2386	CDS	NZ_JBBJSP010000003.1	117685	118629	945	3'->5' exoribonuclease Bsu YhaM	Rad50-Mre11 DNA repair cluster, Ribonucleases in Bacillus	117685	118629	
fig|1423.3417.peg.2387	CDS	NZ_JBBJSP010000003.1	118754	118966	213	Sporulation protein YhaL	- none -	118754	118966	
fig|1423.3417.peg.2388	CDS	NZ_JBBJSP010000003.1	119885	119007	879	Foldase protein PrsA precursor (EC 5.2.1.8) @ Foldase clustered with pyrimidine conversion	CBSS-176279.3.peg.1262, EcsAB transporter affecting expression and secretion of secretory preproteins, Peptidyl-prolyl cis-trans isomerase	119007	119885	
fig|1423.3417.peg.2389	CDS	NZ_JBBJSP010000003.1	120559	120395	165	Uncharacterized protein BA1043	- none -	120395	120559	
fig|1423.3417.peg.2390	CDS	NZ_JBBJSP010000003.1	121203	120685	519	Uncharacterized membrane protein YhaJ	- none -	120685	121203	
fig|1423.3417.peg.2391	CDS	NZ_JBBJSP010000003.1	121420	121752	333	Uncharacterized protein YhaI	- none -	121420	121752	
fig|1423.3417.peg.2392	CDS	NZ_JBBJSP010000003.1	122360	121749	612	Protease production regulatory protein Hpr (ScoC)	EcsAB transporter affecting expression and secretion of secretory preproteins	121749	122360	
fig|1423.3417.peg.2393	CDS	NZ_JBBJSP010000003.1	122939	122538	402	Uncharacterized membrane protein YhaH	- none -	122538	122939	
fig|1423.3417.peg.2394	CDS	NZ_JBBJSP010000003.1	123024	123215	192	FIG01235971: hypothetical protein	- none -	123024	123215	
fig|1423.3417.peg.2395	CDS	NZ_JBBJSP010000003.1	123807	123289	519	Substrate-specific component TrpP of tryptophan ECF transporter	ECF class transporters	123289	123807	
fig|1423.3417.peg.2396	CDS	NZ_JBBJSP010000003.1	125011	123932	1080	Phosphoserine aminotransferase (EC 2.6.1.52)	Glycine and Serine Utilization, Pyridoxin (Vitamin B6) Biosynthesis, Serine Biosynthesis	123932	125011	
fig|1423.3417.peg.2397	CDS	NZ_JBBJSP010000003.1	125595	125158	438	Histidine triad (HIT) nucleotide-binding protein, similarity with At5g48545 and yeast YDL125C (HNT1)	CBSS-176279.3.peg.1262	125158	125595	
fig|1423.3417.peg.2398	CDS	NZ_JBBJSP010000003.1	126083	126826	744	ABC transporter, ATP-binding protein EcsA	EcsAB transporter affecting expression and secretion of secretory preproteins	126083	126826	
fig|1423.3417.peg.2399	CDS	NZ_JBBJSP010000003.1	126819	128045	1227	ABC transporter, permease protein EscB	EcsAB transporter affecting expression and secretion of secretory preproteins	126819	128045	
fig|1423.3417.peg.2400	CDS	NZ_JBBJSP010000003.1	128065	128775	711	EcsC protein	EcsAB transporter affecting expression and secretion of secretory preproteins	128065	128775	
fig|1423.3417.peg.2401	CDS	NZ_JBBJSP010000003.1	129983	128793	1191	N-acyl-L-amino acid amidohydrolase (EC 3.5.1.14)	- none -	128793	129983	
fig|1423.3417.peg.2402	CDS	NZ_JBBJSP010000003.1	131444	130056	1389	Uncharacterized membrane protein YhfA	- none -	130056	131444	
fig|1423.3417.peg.2403	CDS	NZ_JBBJSP010000003.1	131866	131513	354	FIG01237082: hypothetical protein	- none -	131513	131866	
fig|1423.3417.peg.2404	CDS	NZ_JBBJSP010000003.1	132375	131875	501	Uncharacterized protein, homolog of B.subtilis yhgC	- none -	131875	132375	
fig|1423.3417.peg.2405	CDS	NZ_JBBJSP010000003.1	132497	134641	2145	Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	- none -	132497	134641	
fig|1423.3417.peg.2406	CDS	NZ_JBBJSP010000003.1	134763	135824	1062	Uroporphyrinogen III decarboxylase (EC 4.1.1.37)	- none -	134763	135824	
fig|1423.3417.peg.2407	CDS	NZ_JBBJSP010000003.1	135896	136828	933	Coproporphyrin ferrochelatase (EC 4.99.1.9)	- none -	135896	136828	
fig|1423.3417.peg.2408	CDS	NZ_JBBJSP010000003.1	136843	138255	1413	Protoporphyrinogen IX oxidase, aerobic, HemY (EC 1.3.3.4)	- none -	136843	138255	
fig|1423.3417.peg.2409	CDS	NZ_JBBJSP010000003.1	138402	138977	576	Uncharacterized transcriptional regulator YhgD, TetR family	- none -	138402	138977	
fig|1423.3417.peg.2410	CDS	NZ_JBBJSP010000003.1	139048	141375	2328	Phage infection protein	- none -	139048	141375	
fig|1423.3417.peg.2411	CDS	NZ_JBBJSP010000003.1	142394	141417	978	3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)	- none -	141417	142394	
fig|1423.3417.peg.2412	CDS	NZ_JBBJSP010000003.1	142523	143299	777	Uncharacterized membrane protein YhfC	- none -	142523	143299	
fig|1423.3417.peg.2413	CDS	NZ_JBBJSP010000003.1	143574	143383	192	hypothetical protein	- none -	143383	143574	
fig|1423.3417.peg.2414	CDS	NZ_JBBJSP010000003.1	143712	144752	1041	Deblocking aminopeptidase (EC 3.4.11.-)	Protein degradation	143712	144752	
fig|1423.3417.peg.2415	CDS	NZ_JBBJSP010000003.1	144765	145172	408	FIG01241191: hypothetical protein	- none -	144765	145172	
fig|1423.3417.peg.2416	CDS	NZ_JBBJSP010000003.1	146499	145210	1290	Glutamate-aspartate carrier protein	- none -	145210	146499	
fig|1423.3417.peg.2417	CDS	NZ_JBBJSP010000003.1	147060	146770	291	Uncharacterized protein YhfH	- none -	146770	147060	
fig|1423.3417.peg.2418	CDS	NZ_JBBJSP010000003.1	147062	147796	735	Metal-dependent hydrolases of the beta-lactamase superfamily I; PhnP protein	Beta-lactamase	147062	147796	
fig|1423.3417.peg.2419	CDS	NZ_JBBJSP010000003.1	147809	148804	996	Lipoate-protein ligase A	Lipoic acid metabolism	147809	148804	
fig|1423.3417.peg.2420	CDS	NZ_JBBJSP010000003.1	148869	149513	645	Uncharacterized sugar epimerase YhfK	- none -	148869	149513	
fig|1423.3417.peg.2421	CDS	NZ_JBBJSP010000003.1	149583	151172	1590	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	Biotin biosynthesis, Fatty acid metabolism cluster	149583	151172	
fig|1423.3417.peg.2422	CDS	NZ_JBBJSP010000003.1	151606	151211	396	FIG01237402: hypothetical protein	- none -	151211	151606	
fig|1423.3417.peg.2423	CDS	NZ_JBBJSP010000003.1	151755	153035	1281	Uncharacterized metalloprotease YhfN	- none -	151755	153035	
fig|1423.3417.peg.2424	CDS	NZ_JBBJSP010000003.1	154219	153074	1146	Subtilisin E (EC 3.4.21.62)	- none -	153074	154219	
fig|1423.3417.peg.2425	CDS	NZ_JBBJSP010000003.1	154653	155102	450	Uncharacterized N-acetyltransferase YhfO, GNAT-family	- none -	154653	155102	
fig|1423.3417.peg.2426	CDS	NZ_JBBJSP010000003.1	155174	156166	993	Acryloyl-CoA reductase AcuI/YhdH (EC 1.3.1.84)	- none -	155174	156166	
fig|1423.3417.peg.2427	CDS	NZ_JBBJSP010000003.1	156186	156305	120	FIG01232837: hypothetical protein	- none -	156186	156305	
fig|1423.3417.peg.2428	CDS	NZ_JBBJSP010000003.1	156383	157354	972	Heme ABC type transporter HtsABC, heme-binding protein	Heme, hemin uptake and utilization systems in GramPositives	156383	157354	
fig|1423.3417.peg.2429	CDS	NZ_JBBJSP010000003.1	157967	157386	582	Predicted broad substrate specificity phosphatase	- none -	157386	157967	
fig|1423.3417.peg.2430	CDS	NZ_JBBJSP010000003.1	159132	158038	1095	3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	Acetyl-CoA fermentation to Butyrate, Biotin biosynthesis, Butanol Biosynthesis, Fatty acid metabolism cluster, Isoleucine degradation, Isoprenoid Biosynthesis, Lysine fermentation	158038	159132	
fig|1423.3417.peg.2431	CDS	NZ_JBBJSP010000003.1	160568	159129	1440	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	Biotin biosynthesis, Fatty acid metabolism cluster	159129	160568	
fig|1423.3417.peg.2432	CDS	NZ_JBBJSP010000003.1	161135	160575	561	Substrate-specific component BioY of biotin ECF transporter	Biotin biosynthesis, ECF class transporters	160575	161135	
fig|1423.3417.peg.2433	CDS	NZ_JBBJSP010000003.1	162568	161270	1299	Methyl-accepting chemotaxis protein	- none -	161270	162568	
fig|1423.3417.peg.2434	CDS	NZ_JBBJSP010000003.1	162573	162701	129	hypothetical protein	- none -	162573	162701	
fig|1423.3417.peg.2435	CDS	NZ_JBBJSP010000003.1	164236	162707	1530	Rieske FeS-domain containing oxidoreductase	- none -	162707	164236	
fig|1423.3417.peg.2436	CDS	NZ_JBBJSP010000003.1	164348	165205	858	Oxidoreductase, short-chain dehydrogenase/reductase family	- none -	164348	165205	
fig|1423.3417.peg.2437	CDS	NZ_JBBJSP010000003.1	165466	165233	234	Uncharacterized protein YhzC	- none -	165233	165466	
fig|1423.3417.peg.2438	CDS	NZ_JBBJSP010000003.1	165759	166337	579	Competence transcription factor	- none -	165759	166337	
fig|1423.3417.peg.2439	CDS	NZ_JBBJSP010000003.1	167283	166384	900	Oxidoreductase, short-chain dehydrogenase/reductase family	- none -	166384	167283	
fig|1423.3417.peg.2440	CDS	NZ_JBBJSP010000003.1	167501	167770	270	Uncharacterized protein YhjA	- none -	167501	167770	
fig|1423.3417.peg.2441	CDS	NZ_JBBJSP010000003.1	169283	167814	1470	Uncharacterized symporter YhjB	- none -	167814	169283	
fig|1423.3417.peg.2442	CDS	NZ_JBBJSP010000003.1	169480	169280	201	Uncharacterized membrane protein YhjC	- none -	169280	169480	
fig|1423.3417.peg.2443	CDS	NZ_JBBJSP010000003.1	170050	169688	363	YhjD	- none -	169688	170050	
fig|1423.3417.peg.2444	CDS	NZ_JBBJSP010000003.1	170202	170825	624	Uncharacterized membrane protein YhjE	- none -	170202	170825	
fig|1423.3417.peg.2445	CDS	NZ_JBBJSP010000003.1	170827	171333	507	Signal peptidase I (EC 3.4.21.89)	CBSS-176299.4.peg.1292, Signal peptidase	170827	171333	
fig|1423.3417.peg.2446	CDS	NZ_JBBJSP010000003.1	171516	173015	1500	Uncharacterized aromatic compound monooxygenase YhjG	- none -	171516	173015	
fig|1423.3417.peg.2447	CDS	NZ_JBBJSP010000003.1	173092	173619	528	Uncharacterized transcriptional regulator YhjH, MarR family	- none -	173092	173619	
fig|1423.3417.peg.2448	CDS	NZ_JBBJSP010000003.1	173843	173646	198	hypothetical protein	- none -	173646	173843	
fig|1423.3417.peg.2449	CDS	NZ_JBBJSP010000003.1	174419	174237	183	hypothetical protein	- none -	174237	174419	
fig|1423.3417.peg.2450	CDS	NZ_JBBJSP010000003.1	175729	174509	1221	Glucose/mannose:H+ symporter GlcP	- none -	174509	175729	
fig|1423.3417.peg.2451	CDS	NZ_JBBJSP010000003.1	176853	175801	1053	NTD biosynthesis operon putative oxidoreductase NtdC (EC 1.-.-.-)	Neotrehalosadiamine (NTD) Biosynthesis Operon	175801	176853	
fig|1423.3417.peg.2452	CDS	NZ_JBBJSP010000003.1	177715	176867	849	NTD biosynthesis operon putative hydrolase NtdB (EC 3.-.-.-)	Neotrehalosadiamine (NTD) Biosynthesis Operon	176867	177715	
fig|1423.3417.peg.2453	CDS	NZ_JBBJSP010000003.1	179012	177687	1326	NTD biosynthesis operon protein NtdA	Neotrehalosadiamine (NTD) Biosynthesis Operon	177687	179012	
fig|1423.3417.peg.2454	CDS	NZ_JBBJSP010000003.1	179116	180105	990	NTD biosynthesis operon regulator NtdR	Neotrehalosadiamine (NTD) Biosynthesis Operon	179116	180105	
fig|1423.3417.peg.2455	CDS	NZ_JBBJSP010000003.1	181473	180319	1155	Uncharacterized protein YhjN	- none -	180319	181473	
fig|1423.3417.peg.2456	CDS	NZ_JBBJSP010000003.1	182785	181580	1206	hypothetical protein	- none -	181580	182785	
fig|1423.3417.peg.2457	CDS	NZ_JBBJSP010000003.1	182899	184626	1728	Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein OppA (TC 3.A.1.5.1)	ABC transporter oligopeptide (TC 3.A.1.5.1), Sex pheromones in Enterococcus faecalis and other Firmicutes	182899	184626	
fig|1423.3417.peg.2458	CDS	NZ_JBBJSP010000003.1	184817	184656	162	Uncharacterized cysteine-rich DUF326 protein bsYhjQ/STM1261	- none -	184656	184817	
fig|1423.3417.peg.2459	CDS	NZ_JBBJSP010000003.1	185537	185100	438	Uncharacterized protein YhjR	- none -	185100	185537	
fig|1423.3417.peg.2460	CDS	NZ_JBBJSP010000003.1	185721	189221	3501	ATP-dependent helicase/nuclease AddAB, subunit B	- none -	185721	189221	
fig|1423.3417.peg.2461	CDS	NZ_JBBJSP010000003.1	189208	192906	3699	ATP-dependent helicase/nuclease AddAB, subunit A	- none -	189208	192906	
fig|1423.3417.peg.2462	CDS	NZ_JBBJSP010000003.1	192978	194153	1176	Exonuclease SbcD	DNA repair, bacterial, Rad50-Mre11 DNA repair cluster	192978	194153	
fig|1423.3417.peg.2463	CDS	NZ_JBBJSP010000003.1	194150	197542	3393	Exonuclease SbcC	DNA repair, bacterial, Rad50-Mre11 DNA repair cluster	194150	197542	
fig|1423.3417.peg.2464	CDS	NZ_JBBJSP010000003.1	197556	197858	303	Uncharacterized protein YisB	- none -	197556	197858	
fig|1423.3417.peg.2465	CDS	NZ_JBBJSP010000003.1	198113	197895	219	GerPF/GerPA protein family, required for proper assembly of spore coat, mutations lead to super-dormant spore	- none -	197895	198113	
fig|1423.3417.peg.2466	CDS	NZ_JBBJSP010000003.1	198546	198145	402	Protein GerPE, required for proper assembly of spore coat, mutations lead to super-dormant spore	Spore germination	198145	198546	
fig|1423.3417.peg.2467	CDS	NZ_JBBJSP010000003.1	198722	198546	177	Protein GerPD, required for proper assembly of spore coat, mutations lead to super-dormant spore	Spore germination	198546	198722	
fig|1423.3417.peg.2468	CDS	NZ_JBBJSP010000003.1	199336	198719	618	Protein GerPC, required for proper assembly of spore coat, mutations lead to super-dormant spore	Spore germination	198719	199336	
fig|1423.3417.peg.2469	CDS	NZ_JBBJSP010000003.1	199592	199359	234	Protein GerPB, required for proper assembly of spore coat, mutations lead to super-dormant spore	Spore germination	199359	199592	
fig|1423.3417.peg.2470	CDS	NZ_JBBJSP010000003.1	199828	199607	222	GerPF/GerPA protein family, required for proper assembly of spore coat, mutations lead to super-dormant spore	- none -	199607	199828	
fig|1423.3417.peg.2471	CDS	NZ_JBBJSP010000003.1	199916	200080	165	FIG01229591: hypothetical protein	- none -	199916	200080	
fig|1423.3417.peg.2472	CDS	NZ_JBBJSP010000003.1	200420	200250	171	Aspartyl-phosphate phosphatase YisI	- none -	200250	200420	
fig|1423.3417.peg.2473	CDS	NZ_JBBJSP010000003.1	201489	200566	924	Inner spore coat protein H	- none -	200566	201489	
fig|1423.3417.peg.2474	CDS	NZ_JBBJSP010000003.1	201644	202549	906	Fumarylacetoacetate hydrolase family protein	Gentisate degradation, Salicylate and gentisate catabolism	201644	202549	
fig|1423.3417.peg.2475	CDS	NZ_JBBJSP010000003.1	202665	203021	357	Uncharacterized protein UPF0344	- none -	202665	203021	
fig|1423.3417.peg.2476	CDS	NZ_JBBJSP010000003.1	203189	205873	2685	Cell wall-associated protease WprA	- none -	203189	205873	
fig|1423.3417.peg.2477	CDS	NZ_JBBJSP010000003.1	206461	205904	558	Uncharacterized protein YisN	- none -	205904	206461	
fig|1423.3417.peg.2478	CDS	NZ_JBBJSP010000003.1	206631	208475	1845	Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4) YisO	Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis	206631	208475	
fig|1423.3417.peg.2479	CDS	NZ_JBBJSP010000003.1	208580	209386	807	Dehydrosqualene synthase (EC 2.5.1.96)	Polyprenyl Diphosphate Biosynthesis	208580	209386	
fig|1423.3417.peg.2480	CDS	NZ_JBBJSP010000003.1	210787	209417	1371	Uncharacterized transporter YisQ	- none -	209417	210787	
fig|1423.3417.peg.2481	CDS	NZ_JBBJSP010000003.1	210911	211774	864	Transcriptional regulator, AraC family	- none -	210911	211774	
fig|1423.3417.peg.2482	CDS	NZ_JBBJSP010000003.1	211792	212805	1014	Predicted transcriptional regulator of the myo-inositol catabolic operon	Inositol catabolism	211792	212805	
fig|1423.3417.peg.2483	CDS	NZ_JBBJSP010000003.1	212859	212993	135	hypothetical protein	- none -	212859	212993	
fig|1423.3417.peg.2484	CDS	NZ_JBBJSP010000003.1	213014	214042	1029	scyllo-inositol 2-dehydrogenase (NADP(+)) (EC 1.1.1.371)	- none -	213014	214042	
fig|1423.3417.peg.2485	CDS	NZ_JBBJSP010000003.1	214602	214093	510	DinB protein	- none -	214093	214602	
fig|1423.3417.peg.2486	CDS	NZ_JBBJSP010000003.1	215263	214652	612	Putative amino-acid transporter YisU, LysE family	- none -	214652	215263	
fig|1423.3417.peg.2487	CDS	NZ_JBBJSP010000003.1	215386	216834	1449	Transcriptional regulator, GntR family domain / Aspartate aminotransferase (EC 2.6.1.1)	CBSS-216591.1.peg.168, Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis, Threonine and Homoserine Biosynthesis	215386	216834	
fig|1423.3417.peg.2488	CDS	NZ_JBBJSP010000003.1	217480	216842	639	Pentapeptide repeat family protein	- none -	216842	217480	
fig|1423.3417.peg.2489	CDS	NZ_JBBJSP010000003.1	217686	218492	807	AB hydrolase superfamily protein YisY	- none -	217686	218492	
fig|1423.3417.peg.2490	CDS	NZ_JBBJSP010000003.1	219119	218520	600	Adenylylsulfate kinase (EC 2.7.1.25)	- none -	218520	219119	
fig|1423.3417.peg.2491	CDS	NZ_JBBJSP010000003.1	220285	219116	1170	Sulfate adenylyltransferase (EC 2.7.7.4)	- none -	219116	220285	
fig|1423.3417.peg.2492	CDS	NZ_JBBJSP010000003.1	221108	220398	711	Phosphoadenylyl-sulfate reductase [thioredoxin] (EC 1.8.4.8)	- none -	220398	221108	
fig|1423.3417.peg.2493	CDS	NZ_JBBJSP010000003.1	221295	221981	687	Probable 2-phosphosulfolactate phosphatase (EC 3.1.3.71)	- none -	221295	221981	
fig|1423.3417.peg.2494	CDS	NZ_JBBJSP010000003.1	221978	222736	759	Phosphosulfolactate synthase (EC 4.4.1.19)	- none -	221978	222736	
fig|1423.3417.peg.2495	CDS	NZ_JBBJSP010000003.1	223410	222781	630	UPF0750 membrane protein YitE	- none -	222781	223410	
fig|1423.3417.peg.2496	CDS	NZ_JBBJSP010000003.1	224621	223506	1116	Putative isomerase YitF	- none -	223506	224621	
fig|1423.3417.peg.2497	CDS	NZ_JBBJSP010000003.1	225898	224630	1269	Siderophore transport protein	- none -	224630	225898	
fig|1423.3417.peg.2498	CDS	NZ_JBBJSP010000003.1	226858	226010	849	FIG01230618: hypothetical protein	- none -	226010	226858	
fig|1423.3417.peg.2499	CDS	NZ_JBBJSP010000003.1	227312	226863	450	Uncharacterized N-acetyltransferase YitI, GNAT family	- none -	226863	227312	
fig|1423.3417.peg.2500	CDS	NZ_JBBJSP010000003.1	229241	227403	1839	5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20) / Homolog of homocysteine-binding domain	5-FCL-like protein, Methionine Biosynthesis, One-carbon metabolism by tetrahydropterines	227403	229241	
fig|1423.3417.peg.2501	CDS	NZ_JBBJSP010000003.1	230046	229555	492	UPF0234 protein Yitk	- none -	229555	230046	
fig|1423.3417.peg.2502	CDS	NZ_JBBJSP010000003.1	230193	231041	849	Uncharacterized S1 RNA binding domain protein YitL	- none -	230193	231041	
fig|1423.3417.peg.2503	CDS	NZ_JBBJSP010000003.1	231678	231094	585	hypothetical protein	- none -	231094	231678	
fig|1423.3417.peg.2504	CDS	NZ_JBBJSP010000003.1	232604	231675	930	hypothetical protein	- none -	231675	232604	
fig|1423.3417.peg.2505	CDS	NZ_JBBJSP010000003.1	233125	232589	537	hypothetical protein	- none -	232589	233125	
fig|1423.3417.peg.2506	CDS	NZ_JBBJSP010000003.1	233304	233651	348	Transcriptional regulator, PadR family	CBSS-1352.1.peg.856	233304	233651	
fig|1423.3417.peg.2507	CDS	NZ_JBBJSP010000003.1	233648	234235	588	FIG01233708: hypothetical protein	- none -	233648	234235	
fig|1423.3417.peg.2508	CDS	NZ_JBBJSP010000003.1	234255	234548	294	Uncharacterized protein YitR	- none -	234255	234548	
fig|1423.3417.peg.2509	CDS	NZ_JBBJSP010000003.1	234684	236300	1617	Extracellular neutral protease B	- none -	234684	236300	
fig|1423.3417.peg.2510	CDS	NZ_JBBJSP010000003.1	237198	236347	852	DegV family protein	- none -	236347	237198	
fig|1423.3417.peg.2511	CDS	NZ_JBBJSP010000003.1	237336	238178	843	UPF0750 membrane protein YitT	- none -	237336	238178	
fig|1423.3417.peg.2512	CDS	NZ_JBBJSP010000003.1	238197	238652	456	intracellular proteinase inhibitor BsuPI	- none -	238197	238652	
fig|1423.3417.peg.2513	CDS	NZ_JBBJSP010000003.1	238880	238683	198	hypothetical protein	- none -	238683	238880	
fig|1423.3417.peg.2514	CDS	NZ_JBBJSP010000003.1	239033	238881	153	hypothetical protein	- none -	238881	239033	
fig|1423.3417.peg.2515	CDS	NZ_JBBJSP010000003.1	239949	239137	813	Putative phosphatase YitU	- none -	239137	239949	
fig|1423.3417.peg.2516	CDS	NZ_JBBJSP010000003.1	240070	240837	768	Putative esterase YitV	- none -	240070	240837	
fig|1423.3417.peg.2517	CDS	NZ_JBBJSP010000003.1	240901	241209	309	PaaD-like protein (DUF59) involved in Fe-S cluster assembly	Iron-sulfur cluster assembly	240901	241209	
fig|1423.3417.peg.2518	CDS	NZ_JBBJSP010000003.1	241274	241444	171	UPF0057 membrane protein YqaE	- none -	241274	241444	
fig|1423.3417.peg.2519	CDS	NZ_JBBJSP010000003.1	241505	242935	1431	Uncharacterized FAD-linked oxidoreductase YitY	- none -	241505	242935	
fig|1423.3417.peg.2520	CDS	NZ_JBBJSP010000003.1	242935	243474	540	Uncharacterized MFS-type transporter YitZ	- none -	242935	243474	
fig|1423.3417.peg.2521	CDS	NZ_JBBJSP010000003.1	243680	244717	1038	N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38)	- none -	243680	244717	
fig|1423.3417.peg.2522	CDS	NZ_JBBJSP010000003.1	244737	245957	1221	Glutamate N-acetyltransferase (EC 2.3.1.35) @ N-acetylglutamate synthase (EC 2.3.1.1)	- none -	244737	245957	
fig|1423.3417.peg.2523	CDS	NZ_JBBJSP010000003.1	245972	246748	777	N-acetylglutamate kinase (EC 2.7.2.8)	- none -	245972	246748	
