Feature ID	Type	Contig	Start	Stop	Length (bp)	Function	Subsystems	Begin	End	Region
fig|1404.870.peg.2250	CDS	NZ_JBBJSO010000001.1	2131478	2130444	1035	scyllo-inositol 2-dehydrogenase (NADP(+)) (EC 1.1.1.371)	- none -	2130444	2131478	
fig|1404.870.peg.2251	CDS	NZ_JBBJSO010000001.1	2132245	2131475	771	Transcriptional repressor GlcR, DeoR family	- none -	2131475	2132245	
fig|1404.870.peg.2252	CDS	NZ_JBBJSO010000001.1	2133610	2132519	1092	Uncharacterized protein YceH	- none -	2132519	2133610	
fig|1404.870.peg.2253	CDS	NZ_JBBJSO010000001.1	2135245	2133629	1617	FIG013452: putative tellurium resistance protein	- none -	2133629	2135245	
fig|1404.870.peg.2254	CDS	NZ_JBBJSO010000001.1	2135918	2135340	579	Tellurium resistance protein TerD	- none -	2135340	2135918	
fig|1404.870.peg.2255	CDS	NZ_JBBJSO010000001.1	2136532	2135954	579	Tellurium resistance protein TerD	- none -	2135954	2136532	
fig|1404.870.peg.2256	CDS	NZ_JBBJSO010000001.1	2137153	2136557	597	Tellurium resistance protein TerD	- none -	2136557	2137153	
fig|1404.870.peg.2257	CDS	NZ_JBBJSO010000001.1	2141078	2137440	3639	2',3'-cyclic-nucleotide 2'-phosphodiesterase (EC 3.1.4.16)	Purine conversions, pyrimidine conversions	2137440	2141078	
fig|1404.870.peg.2258	CDS	NZ_JBBJSO010000001.1	2142152	2141706	447	Putative DNA helicase	- none -	2141706	2142152	
fig|1404.870.peg.2259	CDS	NZ_JBBJSO010000001.1	2142295	2142185	111	hypothetical protein	- none -	2142185	2142295	
fig|1404.870.peg.2260	CDS	NZ_JBBJSO010000001.1	2143530	2142550	981	ABC transporter, permease protein	- none -	2142550	2143530	
fig|1404.870.peg.2261	CDS	NZ_JBBJSO010000001.1	2144434	2143523	912	Efflux ABC transporter, ATP-binding protein	- none -	2143523	2144434	
fig|1404.870.peg.2262	CDS	NZ_JBBJSO010000001.1	2145242	2144448	795	FIG006988: Lipase/Acylhydrolase with GDSL-like motif	- none -	2144448	2145242	
fig|1404.870.peg.2263	CDS	NZ_JBBJSO010000001.1	2146144	2145266	879	3-hydroxyisobutyrate dehydrogenase family protein	- none -	2145266	2146144	
fig|1404.870.peg.2264	CDS	NZ_JBBJSO010000001.1	2146493	2146693	201	Cold shock protein of CSP family	- none -	2146493	2146693	
fig|1404.870.peg.2265	CDS	NZ_JBBJSO010000001.1	2148332	2146899	1434	Transcriptional regulator, GntR family domain / Aspartate aminotransferase (EC 2.6.1.1)	Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis, Threonine and Homoserine Biosynthesis	2146899	2148332	
fig|1404.870.peg.2266	CDS	NZ_JBBJSO010000001.1	2150599	2148899	1701	Pyruvate dehydrogenase (quinone) (EC 1.2.5.1)	- none -	2148899	2150599	
fig|1404.870.peg.2267	CDS	NZ_JBBJSO010000001.1	2150882	2151082	201	Cold shock protein of CSP family	- none -	2150882	2151082	
fig|1404.870.peg.2268	CDS	NZ_JBBJSO010000001.1	2151412	2151275	138	hypothetical protein	- none -	2151275	2151412	
fig|1404.870.peg.2269	CDS	NZ_JBBJSO010000001.1	2151680	2151916	237	hypothetical protein	- none -	2151680	2151916	
fig|1404.870.peg.2270	CDS	NZ_JBBJSO010000001.1	2152218	2151946	273	hypothetical protein	- none -	2151946	2152218	
fig|1404.870.peg.2271	CDS	NZ_JBBJSO010000001.1	2152559	2152362	198	hypothetical protein	- none -	2152362	2152559	
fig|1404.870.peg.2272	CDS	NZ_JBBJSO010000001.1	2152867	2153649	783	Oxidoreductase, short-chain dehydrogenase/reductase family	- none -	2152867	2153649	
fig|1404.870.peg.2273	CDS	NZ_JBBJSO010000001.1	2154442	2153672	771	Oxidoreductase, short-chain dehydrogenase/reductase family	- none -	2153672	2154442	
fig|1404.870.peg.2274	CDS	NZ_JBBJSO010000001.1	2155509	2154547	963	Quinone oxidoreductase (EC 1.6.5.5)	Quinone oxidoreductase family	2154547	2155509	
fig|1404.870.peg.2275	CDS	NZ_JBBJSO010000001.1	2157143	2155629	1515	acetyl-CoA hydrolase/transferase family protein	- none -	2155629	2157143	
fig|1404.870.peg.2276	CDS	NZ_JBBJSO010000001.1	2157919	2157275	645	methyl-accepting/DNA response regulator, putative	- none -	2157275	2157919	
fig|1404.870.peg.2277	CDS	NZ_JBBJSO010000001.1	2158078	2158758	681	hypothetical protein	- none -	2158078	2158758	
fig|1404.870.peg.2278	CDS	NZ_JBBJSO010000001.1	2160278	2158791	1488	drug resistance transporter, EmrB/QacA family	- none -	2158791	2160278	
fig|1404.870.peg.2279	CDS	NZ_JBBJSO010000001.1	2161115	2160558	558	Cell wall-binding protein	- none -	2160558	2161115	
fig|1404.870.peg.2280	CDS	NZ_JBBJSO010000001.1	2162624	2161740	885	Superoxide dismutase [Fe] (EC 1.15.1.1) @ Exosporium SOD	Oxidative stress, Protection from Reactive Oxygen Species	2161740	2162624	
fig|1404.870.peg.2281	CDS	NZ_JBBJSO010000001.1	2163594	2162764	831	hypothetical protein	- none -	2162764	2163594	
fig|1404.870.peg.2282	CDS	NZ_JBBJSO010000001.1	2163826	2164491	666	hypothetical protein	- none -	2163826	2164491	
fig|1404.870.peg.2283	CDS	NZ_JBBJSO010000001.1	2164775	2164548	228	hypothetical protein	- none -	2164548	2164775	
fig|1404.870.peg.2284	CDS	NZ_JBBJSO010000001.1	2165424	2164840	585	hypothetical protein	- none -	2164840	2165424	
fig|1404.870.peg.2285	CDS	NZ_JBBJSO010000001.1	2166216	2165509	708	hypothetical protein	- none -	2165509	2166216	
fig|1404.870.peg.2286	CDS	NZ_JBBJSO010000001.1	2166324	2166827	504	hypothetical protein	- none -	2166324	2166827	
fig|1404.870.peg.2287	CDS	NZ_JBBJSO010000001.1	2169968	2166870	3099	Isoleucyl-tRNA synthetase (EC 6.1.1.5)	tRNA aminoacylation, Ile	2166870	2169968	
fig|1404.870.peg.2288	CDS	NZ_JBBJSO010000001.1	2170185	2170343	159	hypothetical protein	- none -	2170185	2170343	
fig|1404.870.peg.2289	CDS	NZ_JBBJSO010000001.1	2171830	2170481	1350	Uncharacterized FAD-linked oxidoreductase YgaK	- none -	2170481	2171830	
fig|1404.870.peg.2290	CDS	NZ_JBBJSO010000001.1	2172926	2172045	882	hypothetical protein	- none -	2172045	2172926	
fig|1404.870.peg.2291	CDS	NZ_JBBJSO010000001.1	2174727	2173264	1464	hypothetical protein	- none -	2173264	2174727	
fig|1404.870.peg.2292	CDS	NZ_JBBJSO010000001.1	2175236	2176192	957	Putative sporulation hydrolase CotR	- none -	2175236	2176192	
fig|1404.870.peg.2293	CDS	NZ_JBBJSO010000001.1	2178080	2176368	1713	hypothetical protein	- none -	2176368	2178080	
fig|1404.870.peg.2294	CDS	NZ_JBBJSO010000001.1	2179068	2178160	909	putative phosphotransferase	- none -	2178160	2179068	
fig|1404.870.peg.2295	CDS	NZ_JBBJSO010000001.1	2179762	2179244	519	hypothetical protein	- none -	2179244	2179762	
fig|1404.870.peg.2296	CDS	NZ_JBBJSO010000001.1	2180731	2179802	930	ADP-ribosylglycohydrolase	- none -	2179802	2180731	
fig|1404.870.peg.2297	CDS	NZ_JBBJSO010000001.1	2180886	2181374	489	hypothetical protein	- none -	2180886	2181374	
fig|1404.870.peg.2298	CDS	NZ_JBBJSO010000001.1	2181429	2181995	567	hypothetical protein	- none -	2181429	2181995	
fig|1404.870.peg.2299	CDS	NZ_JBBJSO010000001.1	2183612	2182110	1503	Malate:quinone oxidoreductase (EC 1.1.5.4)	TCA Cycle	2182110	2183612	
fig|1404.870.peg.2300	CDS	NZ_JBBJSO010000001.1	2184622	2184380	243	hypothetical protein	- none -	2184380	2184622	
fig|1404.870.peg.2301	CDS	NZ_JBBJSO010000001.1	2185356	2184913	444	hypothetical protein	- none -	2184913	2185356	
fig|1404.870.peg.2302	CDS	NZ_JBBJSO010000001.1	2185535	2185413	123	hypothetical protein	- none -	2185413	2185535	
fig|1404.870.peg.2303	CDS	NZ_JBBJSO010000001.1	2185831	2185553	279	hypothetical protein	- none -	2185553	2185831	
fig|1404.870.peg.2304	CDS	NZ_JBBJSO010000001.1	2186474	2186031	444	hypothetical protein	- none -	2186031	2186474	
fig|1404.870.peg.2305	CDS	NZ_JBBJSO010000001.1	2187224	2186775	450	hypothetical protein	- none -	2186775	2187224	
fig|1404.870.peg.2306	CDS	NZ_JBBJSO010000001.1	2187691	2187440	252	hypothetical protein	- none -	2187440	2187691	
fig|1404.870.peg.2307	CDS	NZ_JBBJSO010000001.1	2188055	2187681	375	hypothetical protein	- none -	2187681	2188055	
fig|1404.870.peg.2308	CDS	NZ_JBBJSO010000001.1	2188272	2188081	192	hypothetical protein	- none -	2188081	2188272	
fig|1404.870.peg.2309	CDS	NZ_JBBJSO010000001.1	2188675	2188409	267	hypothetical protein	- none -	2188409	2188675	
fig|1404.870.peg.2310	CDS	NZ_JBBJSO010000001.1	2189024	2188893	132	hypothetical protein	- none -	2188893	2189024	
fig|1404.870.peg.2311	CDS	NZ_JBBJSO010000001.1	2189616	2189227	390	hypothetical protein	- none -	2189227	2189616	
fig|1404.870.peg.2312	CDS	NZ_JBBJSO010000001.1	2190267	2189962	306	hypothetical protein	- none -	2189962	2190267	
fig|1404.870.peg.2313	CDS	NZ_JBBJSO010000001.1	2190488	2190616	129	hypothetical protein	- none -	2190488	2190616	
fig|1404.870.peg.2314	CDS	NZ_JBBJSO010000001.1	2191462	2190995	468	hypothetical protein	- none -	2190995	2191462	
fig|1404.870.peg.2315	CDS	NZ_JBBJSO010000001.1	2191719	2191477	243	Putative toxin component near putative ESAT-related proteins, repetitive	- none -	2191477	2191719	
fig|1404.870.peg.2316	CDS	NZ_JBBJSO010000001.1	2192162	2191704	459	hypothetical protein	- none -	2191704	2192162	
fig|1404.870.peg.2317	CDS	NZ_JBBJSO010000001.1	2192997	2192656	342	hypothetical protein	- none -	2192656	2192997	
fig|1404.870.peg.2318	CDS	NZ_JBBJSO010000001.1	2193251	2193015	237	hypothetical protein	- none -	2193015	2193251	
fig|1404.870.peg.2319	CDS	NZ_JBBJSO010000001.1	2193544	2193248	297	hypothetical protein	- none -	2193248	2193544	
fig|1404.870.peg.2320	CDS	NZ_JBBJSO010000001.1	2194184	2193789	396	hypothetical protein	- none -	2193789	2194184	
fig|1404.870.peg.2321	CDS	NZ_JBBJSO010000001.1	2196678	2194204	2475	Lmo0066 homolog within ESAT-6 gene cluster, similarity to ADP-ribosylating toxins	- none -	2194204	2196678	
fig|1404.870.peg.2322	CDS	NZ_JBBJSO010000001.1	2197133	2196861	273	hypothetical protein	- none -	2196861	2197133	
fig|1404.870.peg.2323	CDS	NZ_JBBJSO010000001.1	2197493	2197140	354	Uncharacterized protein YxiB	- none -	2197140	2197493	
fig|1404.870.peg.2324	CDS	NZ_JBBJSO010000001.1	2197830	2199962	2133	hypothetical protein	- none -	2197830	2199962	
fig|1404.870.peg.2325	CDS	NZ_JBBJSO010000001.1	2200110	2200003	108	hypothetical protein	- none -	2200003	2200110	
fig|1404.870.peg.2326	CDS	NZ_JBBJSO010000001.1	2201812	2200184	1629	Bis-ABC ATPase BA5409	- none -	2200184	2201812	
fig|1404.870.peg.2327	CDS	NZ_JBBJSO010000001.1	2203511	2202183	1329	alpha-galactosidase (EC 3.2.1.22)	- none -	2202183	2203511	
fig|1404.870.peg.2328	CDS	NZ_JBBJSO010000001.1	2204362	2203532	831	Multiple sugar ABC transporter, permease protein MsmG	- none -	2203532	2204362	
fig|1404.870.peg.2329	CDS	NZ_JBBJSO010000001.1	2205294	2204362	933	Multiple sugar ABC transporter, permease protein MsmF	- none -	2204362	2205294	
fig|1404.870.peg.2330	CDS	NZ_JBBJSO010000001.1	2206643	2205384	1260	Multiple sugar ABC transporter, substrate-binding protein MsmE	- none -	2205384	2206643	
fig|1404.870.peg.2331	CDS	NZ_JBBJSO010000001.1	2207989	2206955	1035	Transcriptional regulator, LacI family	- none -	2206955	2207989	
fig|1404.870.peg.2332	CDS	NZ_JBBJSO010000001.1	2208132	2207977	156	hypothetical protein	- none -	2207977	2208132	
fig|1404.870.peg.2333	CDS	NZ_JBBJSO010000001.1	2208324	2209076	753	Uncharacterized protein YoxB	- none -	2208324	2209076	
fig|1404.870.peg.2334	CDS	NZ_JBBJSO010000001.1	2209301	2209086	216	hypothetical protein	- none -	2209086	2209301	
fig|1404.870.peg.2335	CDS	NZ_JBBJSO010000001.1	2209833	2209378	456	Acetyltransferase, GNAT family	- none -	2209378	2209833	
fig|1404.870.peg.2336	CDS	NZ_JBBJSO010000001.1	2210524	2209853	672	2-haloalkanoic acid dehalogenase (EC 3.8.1.2)	- none -	2209853	2210524	
fig|1404.870.peg.2337	CDS	NZ_JBBJSO010000001.1	2211645	2210659	987	hypothetical protein	- none -	2210659	2211645	
fig|1404.870.peg.2338	CDS	NZ_JBBJSO010000001.1	2213013	2211877	1137	Glycerate kinase (EC 2.7.1.31)	D-galactarate, D-glucarate and D-glycerate catabolism, D-galactarate, D-glucarate and D-glycerate catabolism - gjo, Glycerate metabolism, Glycine and Serine Utilization, Serine-glyoxylate cycle	2211877	2213013	
fig|1404.870.peg.2339	CDS	NZ_JBBJSO010000001.1	2214304	2213036	1269	D-glycerate transporter (predicted)	D-galactarate, D-glucarate and D-glycerate catabolism, D-galactarate, D-glucarate and D-glycerate catabolism - gjo, Glycerate metabolism	2213036	2214304	
fig|1404.870.peg.2340	CDS	NZ_JBBJSO010000001.1	2215531	2214431	1101	Sugar diacid utilization regulator SdaR	D-galactarate, D-glucarate and D-glycerate catabolism, D-galactarate, D-glucarate and D-glycerate catabolism - gjo	2214431	2215531	
fig|1404.870.peg.2341	CDS	NZ_JBBJSO010000001.1	2215690	2216874	1185	Long-chain-alcohol dehydrogenase (EC 1.1.1.192)	- none -	2215690	2216874	
fig|1404.870.peg.2342	CDS	NZ_JBBJSO010000001.1	2217254	2216907	348	COG3152: Predicted membrane protein	- none -	2216907	2217254	
fig|1404.870.peg.2343	CDS	NZ_JBBJSO010000001.1	2218416	2217415	1002	hypothetical protein	- none -	2217415	2218416	
fig|1404.870.peg.2344	CDS	NZ_JBBJSO010000001.1	2218949	2218671	279	hypothetical protein	- none -	2218671	2218949	
fig|1404.870.peg.2345	CDS	NZ_JBBJSO010000001.1	2219829	2219419	411	hypothetical protein	- none -	2219419	2219829	
fig|1404.870.peg.2346	CDS	NZ_JBBJSO010000001.1	2220144	2219938	207	hypothetical protein	- none -	2219938	2220144	
fig|1404.870.peg.2347	CDS	NZ_JBBJSO010000001.1	2220540	2220193	348	hypothetical protein	- none -	2220193	2220540	
fig|1404.870.rna.13	RNA	NZ_JBBJSO010000001.1	2220823	2220752	72	tRNA-Glu-TTC	- none -	2220752	2220823	
fig|1404.870.rna.14	RNA	NZ_JBBJSO010000001.1	2220939	2220863	77	tRNA-Ile-GAT	- none -	2220863	2220939	
fig|1404.870.rna.15	RNA	NZ_JBBJSO010000001.1	2221036	2220963	74	tRNA-Trp-CCA	- none -	2220963	2221036	
fig|1404.870.rna.16	RNA	NZ_JBBJSO010000001.1	2221183	2221091	93	tRNA-Ser-TGA	- none -	2221091	2221183	
fig|1404.870.rna.17	RNA	NZ_JBBJSO010000001.1	2221320	2221244	77	tRNA-Pro-TGG	- none -	2221244	2221320	
fig|1404.870.rna.18	RNA	NZ_JBBJSO010000001.1	2221401	2221325	77	tRNA-Arg-ACG	- none -	2221325	2221401	
fig|1404.870.rna.19	RNA	NZ_JBBJSO010000001.1	2221483	2221411	73	tRNA-Lys-TTT	- none -	2221411	2221483	
fig|1404.870.rna.20	RNA	NZ_JBBJSO010000001.1	2221566	2221491	76	tRNA-Val-TAC	- none -	2221491	2221566	
fig|1404.870.rna.21	RNA	NZ_JBBJSO010000001.1	2221807	2221685	123	5S rRNA ## 5S ribosomal RNA	rRNAs	2221685	2221807	
fig|1404.870.rna.22	RNA	NZ_JBBJSO010000001.1	2221899	2221824	76	tRNA-Met-CAT	- none -	2221824	2221899	
fig|1404.870.rna.23	RNA	NZ_JBBJSO010000002.1	1	74	74	tRNA-Asn-GTT	- none -	1	74	
fig|1404.870.rna.24	RNA	NZ_JBBJSO010000002.1	78	168	91	tRNA-Ser-GCT	- none -	78	168	
fig|1404.870.rna.25	RNA	NZ_JBBJSO010000002.1	189	260	72	tRNA-Glu-TTC	- none -	189	260	
fig|1404.870.peg.2348	CDS	NZ_JBBJSO010000002.1	555	2516	1962	1,4-alpha-glucan (glycogen) branching enzyme, GH-13-type (EC 2.4.1.18)	Glycogen metabolism	555	2516	
fig|1404.870.peg.2349	CDS	NZ_JBBJSO010000002.1	2467	3618	1152	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27)	Glycogen metabolism	2467	3618	
fig|1404.870.peg.2350	CDS	NZ_JBBJSO010000002.1	3641	4666	1026	Glycogen biosynthesis protein GlgD, glucose-1-phosphate adenylyltransferase family	Glycogen metabolism	3641	4666	
fig|1404.870.peg.2351	CDS	NZ_JBBJSO010000002.1	4663	6093	1431	Glycogen synthase, ADP-glucose transglucosylase (EC 2.4.1.21)	Glycogen metabolism	4663	6093	
fig|1404.870.peg.2352	CDS	NZ_JBBJSO010000002.1	6107	8518	2412	Glycogen phosphorylase (EC 2.4.1.1)	Glycogen metabolism	6107	8518	
fig|1404.870.peg.2353	CDS	NZ_JBBJSO010000002.1	9357	8557	801	DUF124 domain-containing protein	- none -	8557	9357	
fig|1404.870.peg.2354	CDS	NZ_JBBJSO010000002.1	10200	9448	753	Uncharacterized protein YteA	- none -	9448	10200	
fig|1404.870.peg.2355	CDS	NZ_JBBJSO010000002.1	10552	11973	1422	Isochorismate synthase (EC 5.4.4.2) @ Menaquinone-specific isochorismate synthase (EC 5.4.4.2)	Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more., Menaquinone and Phylloquinone Biosynthesis, Menaquinone and Phylloquinone Biosynthesis -- gjo	10552	11973	
fig|1404.870.peg.2356	CDS	NZ_JBBJSO010000002.1	11960	13714	1755	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase (EC 2.2.1.9)	Menaquinone and Phylloquinone Biosynthesis, Menaquinone and Phylloquinone Biosynthesis -- gjo	11960	13714	
fig|1404.870.peg.2357	CDS	NZ_JBBJSO010000002.1	13718	14527	810	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase (EC 4.2.99.20)	Menaquinone and Phylloquinone Biosynthesis, Menaquinone and Phylloquinone Biosynthesis -- gjo	13718	14527	
fig|1404.870.peg.2358	CDS	NZ_JBBJSO010000002.1	14544	15362	819	Naphthoate synthase (EC 4.1.3.36)	Menaquinone and Phylloquinone Biosynthesis, Menaquinone and Phylloquinone Biosynthesis -- gjo	14544	15362	
fig|1404.870.peg.2359	CDS	NZ_JBBJSO010000002.1	15445	16908	1464	O-succinylbenzoic acid--CoA ligase (EC 6.2.1.26)	Menaquinone and Phylloquinone Biosynthesis, Menaquinone and Phylloquinone Biosynthesis -- gjo	15445	16908	
fig|1404.870.peg.2360	CDS	NZ_JBBJSO010000002.1	16912	18015	1104	O-succinylbenzoate synthase (EC 4.2.1.113)	Menaquinone and Phylloquinone Biosynthesis, Menaquinone and Phylloquinone Biosynthesis -- gjo, Muconate lactonizing enzyme family	16912	18015	
fig|1404.870.peg.2361	CDS	NZ_JBBJSO010000002.1	18614	20857	2244	Ribonucleotide reductase of class Ia (aerobic), alpha subunit (EC 1.17.4.1)	Ribonucleotide reduction	18614	20857	
fig|1404.870.peg.2362	CDS	NZ_JBBJSO010000002.1	20874	21917	1044	Ribonucleotide reductase of class Ia (aerobic), beta subunit (EC 1.17.4.1)	Ribonucleotide reduction	20874	21917	
fig|1404.870.peg.2363	CDS	NZ_JBBJSO010000002.1	22150	21947	204	hypothetical protein	- none -	21947	22150	
fig|1404.870.peg.2364	CDS	NZ_JBBJSO010000002.1	22375	22217	159	Uncharacterized DUF1540 protein BA2630	- none -	22217	22375	
fig|1404.870.peg.2365	CDS	NZ_JBBJSO010000002.1	22583	22864	282	hypothetical protein	- none -	22583	22864	
fig|1404.870.peg.2366	CDS	NZ_JBBJSO010000002.1	22934	23674	741	hypothetical protein	- none -	22934	23674	
fig|1404.870.peg.2367	CDS	NZ_JBBJSO010000002.1	23690	24148	459	Flavodoxin	Flavodoxin	23690	24148	
fig|1404.870.peg.2368	CDS	NZ_JBBJSO010000002.1	25215	24178	1038	Cytochrome d ubiquinol oxidase subunit II (EC 1.10.3.-)	Terminal cytochrome d ubiquinol oxidases, Terminal cytochrome oxidases	24178	25215	
fig|1404.870.peg.2369	CDS	NZ_JBBJSO010000002.1	26565	25231	1335	Cytochrome d ubiquinol oxidase subunit I (EC 1.10.3.-)	Terminal cytochrome d ubiquinol oxidases, Terminal cytochrome oxidases	25231	26565	
fig|1404.870.peg.2370	CDS	NZ_JBBJSO010000002.1	26718	26963	246	LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-independent	Ribosome LSU bacterial, Ribosome LSU bacterial	26718	26963	
fig|1404.870.peg.2371	CDS	NZ_JBBJSO010000002.1	27952	26993	960	Zinc ABC transporter, substrate-binding protein ZnuA	- none -	26993	27952	
fig|1404.870.peg.2372	CDS	NZ_JBBJSO010000002.1	29223	28036	1188	Zinc-binding GTPase YciC	- none -	28036	29223	
fig|1404.870.peg.2373	CDS	NZ_JBBJSO010000002.1	29343	29915	573	Carbonic anhydrase, beta class (EC 4.2.1.1)	- none -	29343	29915	
fig|1404.870.peg.2374	CDS	NZ_JBBJSO010000002.1	30146	29919	228	Membrane protein insertion efficiency factor YidD	- none -	29919	30146	
fig|1404.870.peg.2375	CDS	NZ_JBBJSO010000002.1	30297	30770	474	S-ribosylhomocysteine lyase (EC 4.4.1.21) @ Autoinducer-2 production protein LuxS	Methionine Biosynthesis, Methionine Degradation	30297	30770	
fig|1404.870.peg.2376	CDS	NZ_JBBJSO010000002.1	30763	30876	114	hypothetical protein	- none -	30763	30876	
fig|1404.870.peg.2377	CDS	NZ_JBBJSO010000002.1	30934	31374	441	DNA protection during starvation protein	- none -	30934	31374	
fig|1404.870.peg.2378	CDS	NZ_JBBJSO010000002.1	31480	31881	402	Holin	- none -	31480	31881	
fig|1404.870.peg.2379	CDS	NZ_JBBJSO010000002.1	31956	32276	321	hypothetical protein	- none -	31956	32276	
fig|1404.870.peg.2380	CDS	NZ_JBBJSO010000002.1	32363	32851	489	Low G+C gram positive nudix hydrolase YtkD (EC 3.6.-.-)	- none -	32363	32851	
fig|1404.870.peg.2381	CDS	NZ_JBBJSO010000002.1	33704	32898	807	Hydroxymethylpyrimidine ABC transporter, transmembrane component	Thiamin biosynthesis	32898	33704	
fig|1404.870.peg.2382	CDS	NZ_JBBJSO010000002.1	34461	33691	771	Hydroxymethylpyrimidine ABC transporter, ATPase component	Thiamin biosynthesis	33691	34461	
fig|1404.870.peg.2383	CDS	NZ_JBBJSO010000002.1	35461	34463	999	ABC transporter, substrate-binding protein (cluster 10, nitrate/sulfonate/bicarbonate)	- none -	34463	35461	
fig|1404.870.peg.2384	CDS	NZ_JBBJSO010000002.1	35634	36416	783	Dipeptidyl aminopeptidases/acylaminoacyl-peptidase	- none -	35634	36416	
fig|1404.870.peg.2385	CDS	NZ_JBBJSO010000002.1	36471	36713	243	Uncharacterized protein YtmB	- none -	36471	36713	
fig|1404.870.peg.2386	CDS	NZ_JBBJSO010000002.1	38343	36748	1596	Phosphoenolpyruvate carboxykinase [ATP] (EC 4.1.1.49)	Pyruvate metabolism I: anaplerotic reactions, PEP, Serine-glyoxylate cycle	36748	38343	
fig|1404.870.peg.2387	CDS	NZ_JBBJSO010000002.1	38962	40164	1203	S-adenosylmethionine synthetase (EC 2.5.1.6)	Methionine Biosynthesis, Methionine Degradation	38962	40164	
fig|1404.870.peg.2388	CDS	NZ_JBBJSO010000002.1	41342	40197	1146	hypothetical protein	- none -	40197	41342	
fig|1404.870.peg.2389	CDS	NZ_JBBJSO010000002.1	41885	41361	525	putative membrane-associated phospholipid phosphatase, PAP2 superfamily	- none -	41361	41885	
fig|1404.870.peg.2390	CDS	NZ_JBBJSO010000002.1	42604	42077	528	Carbonic anhydrase, gamma class (EC 4.2.1.1)	- none -	42077	42604	
fig|1404.870.peg.2391	CDS	NZ_JBBJSO010000002.1	42712	43488	777	Lysophospholipase (EC 3.1.1.5); Monoglyceride lipase (EC 3.1.1.23)	Triacylglycerol metabolism, Triacylglycerol metabolism	42712	43488	
fig|1404.870.peg.2392	CDS	NZ_JBBJSO010000002.1	43520	44578	1059	Tetraprenyl-beta-curcumene synthase (EC 4.2.3.130)	- none -	43520	44578	
fig|1404.870.peg.2393	CDS	NZ_JBBJSO010000002.1	45160	44591	570	Putative rRNA methylase YtqB	- none -	44591	45160	
fig|1404.870.peg.2394	CDS	NZ_JBBJSO010000002.1	46119	45157	963	[4Fe-4S]-AdoMet protein YtqA	- none -	45157	46119	
fig|1404.870.peg.2395	CDS	NZ_JBBJSO010000002.1	46289	46552	264	Uncharacterized protein YtzC	- none -	46289	46552	
fig|1404.870.peg.2396	CDS	NZ_JBBJSO010000002.1	46565	46720	156	hypothetical protein	- none -	46565	46720	
fig|1404.870.peg.2397	CDS	NZ_JBBJSO010000002.1	46879	48066	1188	Uncharacterized MFS-type transporter YttB	- none -	46879	48066	
fig|1404.870.peg.2398	CDS	NZ_JBBJSO010000002.1	48222	49544	1323	D-beta-hydroxybutyrate permease	Polyhydroxybutyrate metabolism	48222	49544	
fig|1404.870.peg.2399	CDS	NZ_JBBJSO010000002.1	49609	49800	192	hypothetical protein	- none -	49609	49800	
fig|1404.870.peg.2400	CDS	NZ_JBBJSO010000002.1	50327	52741	2415	Leucyl-tRNA synthetase (EC 6.1.1.4)	tRNA aminoacylation, Leu	50327	52741	
fig|1404.870.peg.2401	CDS	NZ_JBBJSO010000002.1	52981	53292	312	Rhodanese-like domain protein	- none -	52981	53292	
fig|1404.870.peg.2402	CDS	NZ_JBBJSO010000002.1	53642	53529	114	hypothetical protein	- none -	53529	53642	
fig|1404.870.peg.2403	CDS	NZ_JBBJSO010000002.1	53748	53927	180	Sporulation protein cse60	- none -	53748	53927	
fig|1404.870.peg.2404	CDS	NZ_JBBJSO010000002.1	55203	53932	1272	Uncharacterized flavin-containing protein YtfP	- none -	53932	55203	
fig|1404.870.peg.2405	CDS	NZ_JBBJSO010000002.1	55414	57057	1644	Probable cell division protein YtgP	- none -	55414	57057	
fig|1404.870.peg.2406	CDS	NZ_JBBJSO010000002.1	57109	57825	717	SSU rRNA pseudouridine(516) synthase (EC 5.4.99.19)	- none -	57109	57825	
fig|1404.870.peg.2407	CDS	NZ_JBBJSO010000002.1	58269	58048	222	Transcriptional regulator, DeoR family	- none -	58048	58269	
fig|1404.870.peg.2408	CDS	NZ_JBBJSO010000002.1	58678	60081	1404	Putative dipeptidase YtjP	- none -	58678	60081	
fig|1404.870.peg.2409	CDS	NZ_JBBJSO010000002.1	61046	60114	933	Cysteine synthase (EC 2.5.1.47)	- none -	60114	61046	
fig|1404.870.peg.2410	CDS	NZ_JBBJSO010000002.1	61237	61791	555	2'-5' RNA ligase	RNA processing orphans	61237	61791	
fig|1404.870.peg.2411	CDS	NZ_JBBJSO010000002.1	61927	62853	927	FIG01233842: hypothetical protein	- none -	61927	62853	
fig|1404.870.peg.2412	CDS	NZ_JBBJSO010000002.1	62946	65087	2142	Limit dextrin alpha-1,6-maltotetraose-hydrolase (EC 3.2.1.196) / Pullulanase (EC 3.2.1.41)	- none -	62946	65087	
fig|1404.870.peg.2413	CDS	NZ_JBBJSO010000002.1	65279	66073	795	Putative phosphotransferase YtmP	- none -	65279	66073	
